species,hnr_std,hnr_var,hnr_median,hnr_mean,zcr_std,zcr_var,zcr_median,zcr_mean,pitch_freq_std,pitch_freq_var,pitch_freq_mean,contrast_s_std,contrast_s_var,contrast_s_median,contrast_s_mean,mel_s_std,mel_s_var,mel_s_median,mel_s_mean,rolloff_min_s_std,rolloff_min_s_var,rolloff_min_s_median,rolloff_min_s_mean,rolloff_max_s_std,rolloff_max_s_var,rolloff_max_s_median,rolloff_max_s_mean,flatness_s_std,flatness_s_var,flatness_s_median,flatness_s_mean,bandwidth_s_std,bandwidth_s_var,bandwidth_s_median,bandwidth_s_mean,chroma_stft_s_std,chroma_stft_s_var,chroma_stft_s_median,chroma_stft_s_mean,rms_s_std,rms_s_var,rms_s_median,rms_s_mean
0,0.3031281603245606,0.09591839399216115,0.4793906745368907,0.49691587464039544,0.39280305068249327,0.2333816935211262,0.057949479940564624,0.03548770941188943,0.007686458874975821,0.017064602842370817,0.018957547661592244,0.7650940877063659,0.7461322504251603,0.3106821164015152,0.6727652625956448,0.5837027458840229,0.5126957985172583,0.45811878782873167,0.6807359858805686,0.0,0.0,0.0,0.0,0.3926950782798455,0.15722555396279841,0.03250478011472269,0.02000944360394219,0.00024058052306023917,2.491588459722363e-08,9.267246526511336e-06,2.759385808591602e-05,0.16319652293154352,0.12115477547021453,0.04975296477643343,0.019087095383473196,0.6951644194524116,0.6822943726197748,0.5841700797236605,0.5780395196628878,0.28865715434773886,0.17600070184511052,0.1226863484655252,0.2648172548522776
0,0.6958833790936775,0.48826288127799883,1.0,0.9848026375415664,0.18467467813744992,0.04078563808282174,0.0,0.03548770941188943,0.007686458874975821,0.01577785763280887,0.018957547661592244,0.7816323597681507,0.7688271205854239,0.014240611268926395,0.3626481624766842,0.1380615505740459,0.10873633005188504,0.18572180457224663,0.9364359669522875,0.06381740425390346,0.004072661085706134,0.0,0.013076693960944968,0.4361379328961267,0.18324920938607064,0.5783938814531548,0.6042809115061755,0.028120323569886634,0.0002567023957248319,0.020642591765475303,0.03359162170794942,0.3170403486806386,0.968631132316515,0.5184526092799304,0.5477305458285633,0.0,0.0,0.9542524372546928,0.9866941748631852,0.8960114843719732,0.7271252764296102,0.6503296882207689,0.8000626973687546
0,0.14083132804038706,0.022177721657504708,0.4718628637430111,0.49691587464039544,0.6566587003053601,0.4357342631668375,0.1953937592867756,0.18354008639667868,0.48463604344121314,0.3380173473813594,0.4836600370878551,0.7816323597681507,0.7688271205854239,0.0802694331492051,0.3626481624766842,0.08764673478261864,0.07069961693881566,0.8904615116754693,0.9599333860046785,0.06478362866366202,0.0041969185428312504,0.0449438202247191,0.048839470626862655,0.7681593693918009,0.44775282373056857,0.10325047801147225,0.06462407599648778,0.36441214678464784,0.04299776354205685,0.35026338380382155,0.48494988527177946,1.0,0.8176961287262031,0.14387434019613266,0.11703869448321702,0.0,0.0,0.9542524372546928,0.9866941748631852,0.04533791947195864,0.058910649143643114,0.10823182287523544,0.11265346159514456
0,0.5151995094107773,0.8440966479479729,0.27496544221041463,0.30301497184067416,0.18467467813744992,0.03025882044519602,0.057949479940564624,0.03548770941188943,0.018080404452830656,0.03931886053396102,0.07612836833672826,0.7816323597681507,0.7688271205854239,0.10635191512510822,0.3626481624766842,0.011349909051416862,0.01609777605723961,0.4454180353064122,0.9216427308870218,0.12191679344258757,0.014863704523322559,0.11235955056179775,0.08317758582950278,0.9367768119041565,0.6265113184276095,0.7609942638623326,0.8156329623723962,0.08841384029825568,0.0025327696096870502,0.03651351621651938,0.07941287476176924,0.3170403486806386,0.20397078535007365,0.5312832247826424,0.6842932075561636,0.0,0.0,0.8626182558531288,0.8854887844830173,0.8000685300690421,0.6154820920905985,0.3431751125024457,0.637499339338156
0,0.42032446888910563,0.18130593622716387,0.4793906745368907,0.49691587464039544,0.0993864507790288,0.08076881277636166,0.057949479940564624,0.03548770941188943,0.007686458874975821,0.0066489261997650755,0.018957547661592244,0.6556763235677652,0.6011057557497265,0.3693286438541217,0.6731172266823808,0.6539892500375875,0.5875190976729168,0.5759809482337975,0.7138874019075817,0.0,0.0,0.0,0.0,0.4666141097401848,0.20269108853731876,0.10325047801147225,0.06462407599648778,1.9970986465574245e-05,6.420793952711755e-10,5.157039699148832e-06,0.0,0.02471010010990643,0.06403749071353715,0.14387434019613266,0.11703869448321702,0.0,0.0,0.7660145625378121,0.7839418120319439,0.3011474358975733,0.18361205689283733,0.11415430008554608,0.2586609575639727
0,0.19306124687599707,0.04026823810974602,0.4793906745368907,0.49691587464039544,0.3399173776852092,0.20024139378955905,0.057949479940564624,0.03548770941188943,0.007686458874975821,0.0359171741047534,0.018957547661592244,0.8918525288501038,0.9252722372906751,0.21379999288998652,0.5327922955326834,0.5127674259544195,0.44025108914904476,0.7666916374714803,0.8713542790286904,0.0,0.0,0.0,0.0,0.349024718002538,0.13306787576715762,0.10898661567877621,0.06462407599648778,7.352723751481884e-05,3.6386928247793707e-09,1.8437981771960363e-05,1.5263369446636504e-05,0.36695380342708595,0.2352189416594451,0.26362904726532066,0.17663645304509845,0.0,0.0,0.9542524372546928,0.9866941748631852,0.020489776654625813,0.05029170587692617,0.1356600890879411,0.1797489653221609
0,0.5151995094107773,0.8048544336401282,0.4793906745368907,0.02736295724249488,0.09123062436745427,0.07761597405137803,0.0787518573551263,0.06172825641226444,0.17850364868505159,0.10980168384059784,0.16973963928693195,0.7816323597681507,0.7688271205854239,0.10635191512510822,0.3626481624766842,0.24309754633262082,0.19298631105093933,0.7239606443257625,0.8713542790286904,0.03829846398912024,0.0014667723439259392,0.0,0.010132558584385614,0.8850573285819011,0.5684992247736976,0.10325047801147225,0.06462407599648778,0.08955188030693753,0.002598361668996017,0.08048025295341989,0.1057107805029693,0.9222635669009935,0.7275820921475011,0.6786148501043956,0.742459926459982,0.14302751971765204,0.1355839199010611,0.9293710383280329,0.9111843597814815,0.6058214194566605,0.4176892294228836,0.9751935641888756,0.637499339338156
0,0.6958833790936775,0.48826288127799883,1.0,0.9848026375415664,0.18467467813744992,0.04078563808282174,0.0,0.03548770941188943,0.007686458874975821,0.01577785763280887,0.018957547661592244,0.7816323597681507,0.7688271205854239,0.014240611268926395,0.3626481624766842,0.1380615505740459,0.10873633005188504,0.18572180457224663,0.9364359669522875,0.06381740425390346,0.004072661085706134,0.0,0.013076693960944968,0.4361379328961267,0.18324920938607064,0.5783938814531548,0.6042809115061755,0.028120323569886634,0.0002567023957248319,0.020642591765475303,0.03359162170794942,0.3170403486806386,0.968631132316515,0.5184526092799304,0.5477305458285633,0.0,0.0,0.9542524372546928,0.9866941748631852,0.8960114843719732,0.7271252764296102,0.6503296882207689,0.8000626973687546
0,0.8108595256952756,0.6603962387559453,0.432401775925377,0.4991247722792252,0.11217722141541908,0.08583205238251063,0.06686478454680533,0.07015836377322122,0.20106922610128314,0.12242534870937197,0.2237611245032897,0.825804434477404,0.8304398035737418,0.014177119195548205,0.20964402873819754,0.18074427071755061,0.14215689989793023,0.4338357860522343,0.8713542790286904,0.044560497457238536,0.0019856379336365615,0.07865168539325842,0.06413938686975124,0.4517524289532502,0.19308813675156627,0.053537284894837445,0.017297297710583193,0.002033869501932738,1.3913374576029326e-06,9.108222483414297e-06,0.0008388772461849324,0.3170403486806386,0.20397078535007365,0.09339753498285885,0.06088008467354877,0.0,0.0,0.9219748746051311,1.0,0.6058214194566605,0.4176892294228836,0.7910500180660861,0.9723080569931233
0,0.5151995094107773,0.27017180366504606,0.26308204728086537,0.4764743012053585,0.18467467813744992,0.013079318832511115,0.01783060921248142,0.0,0.007686458874975821,0.019476534159927086,0.003784013659537927,0.804314846761967,0.8002842003391258,0.27873149516602713,0.5240778449581578,0.24953392360319016,0.19836878604150776,0.7462776879167833,0.8713542790286904,0.025940055543298732,0.0006728864815894231,0.0449438202247191,0.042103824405955746,0.18426697235252332,0.06000067678099477,0.10325047801147225,0.091592508323172,0.002007740643366345,1.3564808910947225e-06,5.382610233896394e-06,0.0005676264613889986,0.011954696286487876,0.059607317669174875,0.14387434019613266,0.10282284280851817,0.0,0.0,0.32352209715255453,0.49676562236099686,0.36771609383066217,0.226814681149779,0.9498087851164012,0.9576694728188981
