species,contrast_s_std,contrast_s_var,contrast_s_median,contrast_s_mean,mel_s_std,mel_s_var,mel_s_median,mel_s_mean,rolloff_min_s_std,rolloff_min_s_var,rolloff_min_s_median,rolloff_min_s_mean,rolloff_max_s_std,rolloff_max_s_var,rolloff_max_s_median,rolloff_max_s_mean,flatness_s_std,flatness_s_var,flatness_s_median,flatness_s_mean,bandwidth_s_std,bandwidth_s_var,bandwidth_s_median,bandwidth_s_mean,chroma_stft_s_std,chroma_stft_s_var,chroma_stft_s_median,chroma_stft_s_mean,rms_s_std,rms_s_var,rms_s_median,rms_s_mean
Kedi-Part1,17.81044536051271,317.21196393980864,21.942048778428525,26.470526650814204,59.160347,3499.9468,-0.81356364,-4.2913194,19.64278395200438,385.8389613851208,21.533203125,20.55933966708543,227.68308614537506,51839.587716682276,7127.490234375,7129.31171973147,0.003875303,1.5017974e-05,1.3736718e-05,0.00027263883,293.6662104392777,86239.84315376611,1643.2044158969265,1694.6081123090103,0.34137103,0.11653417,0.05733119,0.26084232,0.07305107,0.0053364597,0.1154115,0.12673841
Kedi-Part1,16.756621022282637,280.78434808440437,27.376774964458736,30.250632778985093,74.01605,5478.3755,-4.1254377,-21.178625,186.42947687177286,34755.94984668289,602.9296875,518.135425464527,515.195019956779,265425.9085882659,6363.0615234375,6350.665382179054,0.0019148903,3.6668048e-06,1.692787e-06,0.00031074067,252.7482518039011,63881.67878992819,1097.2097759009846,1149.7068273341638,0.31394216,0.09855968,0.033636782,0.19972521,0.13402675,0.017963171,0.21938266,0.19652417
Kedi-Part1,19.548222657843283,382.1330090806175,19.486969322896208,26.51903889260705,55.453335,3075.0723,-4.3117275,-9.283529,31.671127875106496,1003.0603408813477,86.1328125,99.9755859375,194.60282445271227,37870.259284973145,7353.5888671875,7344.3603515625,0.0033932314,1.1514019e-05,0.0002879943,0.0012259189,262.79301181393566,69060.16705823934,1928.8370735652964,2042.6931979202752,0.35459486,0.12573752,0.4383062,0.41250697,0.07565756,0.005724067,0.061025474,0.089839034
Kedi-Part1,16.930902573754448,286.655461961965,18.499322568688044,24.20633585549173,56.06873,3143.7024,-2.661555,-5.6757674,39.19510509145995,1536.2562631305896,53.8330078125,55.029296875,336.9701402739241,113548.87543622806,6212.3291015625,6230.399362664473,0.0001354576,1.8348759e-08,4.1044066e-05,5.415922e-05,100.85877417170137,10172.492327418257,1258.0647093764608,1262.339918768411,0.29735628,0.088420756,0.2666915,0.3635677,0.04526799,0.0020491912,0.0980309,0.10099982
Kedi-Part1,17.19719315746532,295.74345249517205,17.813747530167014,23.799445328666852,53.01683,2810.7844,-4.762912,-5.5397005,38.30999812295986,1467.6559561811882,53.8330078125,54.0829095895793,332.50273253030366,110558.06714011864,6233.8623046875,6241.755035813588,0.00042541945,1.8098171e-07,3.272065e-05,6.381821e-05,100.75736469476935,10152.046540234755,1240.0482727156075,1244.7750915756524,0.30071172,0.09042755,0.26273066,0.35954845,0.04610868,0.0021260106,0.110484354,0.117848575
Kedi-Part1,17.41750684878439,303.3695448274512,17.981651270456236,23.930212965902285,55.119247,3038.1316,-3.6846519,-5.986996,32.75334378446045,1072.781529063054,43.06640625,43.94106246977756,386.8351513575444,149641.4343258143,6330.76171875,6355.73107130984,0.00042139413,1.77573e-07,3.7159214e-05,7.3776144e-05,131.1618282340727,17203.425185704386,1260.7148206288157,1283.317955440059,0.30687642,0.09417313,0.21237276,0.32842964,0.04911208,0.0024119965,0.08551606,0.0944152
Kedi-Part1,18.479441610619016,341.4897622402775,28.031514438249367,31.66629172426867,71.389626,5096.4785,-12.743422,-20.770489,72.08260479659751,5195.901914262463,333.7646484375,314.61011309956393,288.2197234060957,83070.60896028629,6933.69140625,6993.032907885175,0.009185793,8.4378786e-05,1.4765865e-05,0.0015991209,311.97641371660825,97329.2827154763,1726.5854916763997,1708.0709479367333,0.31481174,0.09910642,0.047806807,0.21139397,0.033337206,0.0011113692,0.076749146,0.08377907
Kedi-Part1,18.53905353567809,343.6965059987383,17.882289741688556,24.650192699320584,49.739857,2474.0535,0.517197,-5.495466,94.92834982656682,9011.391600795048,247.6318359375,245.4675572519084,364.78554030848153,133068.4904181508,6169.2626953125,6168.194253936069,0.0020097883,4.0392492e-06,2.52016e-05,0.00014758007,169.8132098998789,28836.526256500332,1242.806982596106,1236.0455873479893,0.29064748,0.08447595,0.31546873,0.3962589,0.046876006,0.00219736,0.19610891,0.18268004
Kedi-Part1,17.948106532001578,322.1345280840777,22.995221575618658,27.150183221567584,59.285473,3514.767,-3.6569223,-13.224393,154.757497476455,23949.88302517498,355.2978515625,351.6326254986702,282.83867906877623,79997.71837737021,6718.359375,6800.139731549202,0.0029117023,8.4780095e-06,2.8723143e-05,0.0005977352,166.8769410126718,27847.913441746743,1555.1117414181042,1571.8815017304537,0.3067878,0.094118744,0.060775526,0.20700131,0.13669269,0.01868489,0.105682164,0.15539785
Kedi-Part1,18.787975787717375,352.9880341998543,20.492524753469908,26.169361447340375,62.957428,3963.638,6.227437,-3.279994,109.29559018386747,11945.526033639908,43.06640625,91.51611328125,369.56847763452754,136580.8596611023,6955.224609375,6975.2197265625,0.0011029955,1.216599e-06,5.4181502e-05,0.00035645146,277.30100835776636,76895.84923623402,1646.4427852285994,1678.6020375537178,0.31801236,0.101131864,0.14649951,0.2925602,0.11159289,0.012452973,0.070979424,0.11609109
Kedi-Part1,19.44387906803553,378.0644332123901,16.590381563958793,23.624747052848893,64.98865,4223.524,-8.002149,-18.243525,90.00036900355735,8100.066420776488,161.4990234375,193.946315817637,282.9409061917783,80055.55639662468,7321.2890625,7258.606793129281,0.0057533896,3.310149e-05,0.00040796044,0.0018332129,314.18043354003555,98709.3448194047,1883.304382028658,1819.844078828194,0.32139257,0.10329317,0.33602196,0.40834713,0.07740219,0.0059910994,0.019207787,0.044049542
Kedi-Part1,19.799952744090337,392.0381286682105,15.67482529895009,22.896974041439933,60.417725,3650.3015,-7.464696,-15.327282,96.8266445236841,9375.399089715884,129.19921875,168.9888332201087,293.99673267741144,86434.07882499332,7342.822265625,7285.556428328804,0.002795494,7.814786e-06,0.00043486824,0.0011105776,324.83134062798393,105515.39985417332,1925.9702759212455,1897.246125317529,0.29761848,0.08857676,0.569049,0.5483647,0.07863162,0.006182931,0.022574428,0.0475907
Kedi-Part1,19.93661136429905,397.4684726910981,14.944708027917603,21.891358687488587,74.05808,5484.6,-10.880457,-14.340368,16.766522183565122,281.1162661319814,118.4326171875,114.17605377906976,107.47893697032814,11551.72189227177,7375.1220703125,7367.610487827035,0.009615825,9.246408e-05,0.0005211031,0.002881694,174.48253598211056,30444.155362748505,2015.582168043963,2046.7142907103316,0.20380607,0.041536916,0.67490244,0.6760177,0.008642193,7.46875e-05,0.02064695,0.02171851
Kedi-Part1,17.274469402613896,298.4072931418437,24.811745191722192,28.67057372315935,68.42737,4682.305,2.8311987,-9.185867,159.73650918935752,25515.752368001697,86.1328125,161.74940952034885,466.5753686084087,217692.5745920725,6965.9912109375,7069.40066315407,0.0041747494,1.7428534e-05,1.7165758e-05,0.0008700235,351.68929380586155,123685.35937766562,1389.8112262220586,1415.6642349099043,0.31244123,0.097619526,0.029780041,0.1926514,0.16067721,0.025817167,0.08530868,0.15295732
Kedi-Part1,16.000474262836004,256.01517663567734,17.532783476481608,23.43314635876229,56.162247,3154.1978,4.6275005,0.5175456,12.107864095812447,146.60037296266418,0.0,6.231145116816888,566.6111257795762,321048.16785719874,6869.091796875,6712.659409466912,0.002972434,8.8353645e-06,4.152671e-05,0.00022168992,293.41332687068166,86091.38038532148,1650.4981338775588,1652.0219299492464,0.31995386,0.10237047,0.39412653,0.43895033,0.120629266,0.01455142,0.07080963,0.12123317
Kedi-Part1,20.52063636525324,421.09651683495366,16.67604691044997,24.361545696040455,52.3939,2745.1208,-2.5218782,-6.8065996,71.14620674791325,5061.782734616818,183.0322265625,154.1101792279412,71.29826416308521,5083.44247266908,7472.021484375,7478.143669577206,0.011616592,0.0001349452,0.0001357227,0.0024597298,224.88113141335293,50571.52326574971,2076.2609315551636,2086.163218051001,0.33134496,0.10978948,0.3149197,0.38987967,0.07868853,0.0061918846,0.17816325,0.14540827
Kedi-Part1,18.582365252995665,345.30429839574066,16.163615022198258,22.674577349972637,58.02395,3366.7786,-1.0376513,-5.3823876,42.50899836704212,1807.0149421691895,43.06640625,60.205078125,406.3458872387368,165116.98007583618,6750.6591796875,6661.4501953125,0.009951806,9.9038436e-05,0.00010221808,0.0015939674,276.53606873815704,76472.19731315471,1541.5716508679543,1526.1913130333353,0.30435714,0.09263327,0.21064267,0.31436923,0.05631937,0.0031718714,0.076519564,0.107366584
Kedi-Part1,20.483144871084797,419.55922380984737,14.638369468603457,22.405437994852736,61.114475,3734.9792,-8.4414215,-11.434649,42.76717929367772,1829.0316247375763,107.666015625,117.05228365384616,107.39278761295378,11533.210831280998,7472.021484375,7457.113882211538,0.0035745315,1.27772755e-05,0.00068500417,0.0011902419,261.3605868573751,68309.35636243151,2186.42332837248,2151.6474652481706,0.239121,0.057178855,0.5772823,0.58331823,0.03408225,0.0011615998,0.024759537,0.042899966
Kedi-Part1,19.345953675563496,374.2659236170487,21.71735480161643,27.315355558979842,58.44325,3415.6133,-1.2509036,-6.1332836,41.31035471267269,1706.545406486839,43.06640625,55.40313720703125,308.58747522698746,95226.2298669666,7073.6572265625,7054.3670654296875,0.0013637955,1.8599383e-06,2.0200972e-05,0.00030868402,273.3714715135457,74731.96143748132,1612.9492751200164,1647.7931701166922,0.3212386,0.10319425,0.07871219,0.24783581,0.09021192,0.008138191,0.10953784,0.12270178
Kedi-Part1,18.95308215512712,359.219323178998,19.3957007246061,25.775108745164868,62.019516,3846.4204,-1.2879204,-6.9979477,32.66931709033816,1067.284279149061,32.2998046875,41.97414232336956,372.14678317865923,138493.228230224,7041.357421875,7069.912321671196,0.0013006276,1.6916323e-06,2.2998636e-05,0.00032428058,306.2680828838953,93800.13859337657,1679.7382719316568,1698.6392797231965,0.3285174,0.107923694,0.08054766,0.25635687,0.07957837,0.006332717,0.102656886,0.09801153
Kedi-Part1,19.245436521276314,370.3868268944762,21.25733949594481,26.60002828519223,61.451054,3776.232,-1.8976634,-7.1683226,41.12175222897274,1690.9985063810245,43.06640625,51.84254365808823,352.8851896471535,124527.95707230749,6976.7578125,6959.748391544118,0.0025126003,6.31316e-06,1.5235143e-05,0.00043136097,265.69818065597286,70595.523203894,1615.0391628378632,1688.0375469817009,0.3280819,0.10763774,0.04725825,0.24382368,0.076768756,0.005893442,0.118618876,0.11140185
Kedi-Part1,17.200895528321247,295.8708069762219,20.978644854970913,27.059642098377743,56.75297,3220.8997,-13.760977,-16.123983,28.148622849193305,792.3449683061274,193.798828125,199.81162778792842,356.30855659627264,126955.78750371923,6309.228515625,6327.223500897808,0.00020343378,4.1385302e-08,2.1350937e-05,3.950916e-05,106.46221157626469,11334.202493709347,1173.7477984954312,1194.0316572276774,0.29120097,0.08479801,0.30022752,0.38327748,0.04138295,0.0017125487,0.11125452,0.11430574
Kedi-Part1,16.59550032492273,275.41063103451046,21.463504433234547,27.454910934635148,62.153534,3863.062,-12.317296,-17.479183,64.28233768649679,4132.218938440805,204.5654296875,224.18271918822535,469.2108380930105,220158.81058394533,6319.9951171875,6274.408868018617,0.00014184896,2.0121128e-08,2.6279113e-05,3.8714705e-05,130.06350820962362,16916.516167794834,1166.8235297272565,1188.5309544805923,0.2957539,0.08747037,0.27062833,0.36564812,0.036547653,0.0013357309,0.06577739,0.0767455
Kedi-Part1,15.983564166458928,255.47432346330987,21.984001176906105,27.6567492622515,65.25135,4257.7383,-10.86479,-17.856007,69.21070826833267,4790.122139004252,204.5654296875,220.07270708476028,494.01524108329073,244051.05842258185,6276.9287109375,6217.870424871576,0.0005781963,3.3431095e-07,3.059044e-05,8.26587e-05,118.48447106596905,14038.569883782455,1151.6392404912149,1165.909355656916,0.29837984,0.08903053,0.25404876,0.35632634,0.041596822,0.0017302957,0.053393297,0.0575852
Kedi-Part2,17.056092048383945,290.910275962946,21.208363350089986,27.243210608849715,58.32568,3401.885,-9.1215315,-16.051653,95.37303064853704,9096.014975086786,183.0322265625,209.08175693469101,341.56335362504143,116665.52453958511,6922.9248046875,6885.866726650281,0.0020383932,4.1550466e-06,1.9764248e-05,0.00026027625,199.59756609083004,39839.18838938327,1573.3745247430752,1585.5895226316125,0.3146037,0.09897547,0.020345401,0.19060574,0.106475405,0.011337012,0.07519299,0.11379435
Kedi-Part2,16.806755787910653,282.4670401144682,20.569121039388182,26.67257563198235,64.45141,4153.9844,-7.111923,-14.916206,59.73043297695801,3567.724623614872,161.4990234375,171.40279630335365,335.725928027757,112711.89875009867,6901.3916015625,6834.0909632240855,0.002218996,4.9239434e-06,2.3041066e-05,0.00024771507,191.4094443146115,36637.57537282836,1531.5614687525347,1511.1421031280406,0.31289864,0.097905554,0.017124768,0.17593348,0.060238253,0.003628647,0.062165376,0.08397797
Kedi-Part2,17.03237701039308,290.1018666241667,20.546549110779456,26.386685749017655,65.48933,4288.8516,-6.7193184,-14.648134,48.83921798814811,2385.26921369385,150.732421875,156.89563549028267,374.1454758543491,139984.83710227735,6869.091796875,6839.074663896864,0.0006113387,3.7373505e-07,2.1012997e-05,0.00011122141,167.44040996883777,28036.290890532462,1532.0176130936532,1515.825289363559,0.31203467,0.09736563,0.011612591,0.17134677,0.049698252,0.0024699161,0.06231219,0.07606799
Kedi-Part2,18.35657671440615,336.9639086718781,26.224139722155723,28.595215907812243,65.03144,4229.0884,4.791363,0.5610469,9.375893353230058,87.90737617114358,10.7666015625,9.983575994318182,372.56386156736187,138803.83094598437,7084.423828125,6969.319069602273,0.005664583,3.2087497e-05,1.4298608e-05,0.0008355954,296.8264892667429,88105.96473041983,1699.342809401713,1792.560288297439,0.30878654,0.09534913,0.12273739,0.2595536,0.10278021,0.010563771,0.192169,0.17091317
Kedi-Part2,19.35506705103784,374.6186205501706,14.334001000437526,21.84127556361385,72.94129,5320.4316,1.5019431,-4.1898117,17.808716427321645,317.1503807887558,0.0,9.871715198863637,329.5165904196784,108581.1833618101,7321.2890625,7185.210404829545,0.0014325082,2.0520797e-06,0.00018253559,0.00031191684,274.9126847140323,75576.98421667694,1990.7368876065975,1892.7523487372855,0.2739876,0.0750692,0.5260937,0.5441066,0.030196553,0.00091183186,0.021061769,0.03252526
Kedi-Part2,18.928050922702738,358.2711117324279,14.68149970167159,21.840536504119783,71.85726,5163.4663,2.0476253,-3.5232582,13.216316900377755,174.6710324112107,0.0,8.074951171875,336.46613619985544,113209.46080925969,7321.2890625,7182.635139016544,0.0006217819,3.8661275e-07,0.00014681235,0.00022082147,271.62793363924027,73781.73433312352,1997.0256882895999,1898.2856096997907,0.26541802,0.07044673,0.5843215,0.58211136,0.0257574,0.00066344364,0.027506568,0.03561516
Kedi-Part2,18.07154131677154,326.58060556378086,15.037769365298129,21.8839710330213,68.75498,4727.2476,1.1789434,-3.2615309,12.189931731944094,148.59443562945756,0.0,8.557471652267818,384.3889138708855,147754.83710683906,7288.9892578125,7123.816102524298,0.0012976713,1.6839509e-06,0.00011405457,0.00023645478,299.4958458098323,89697.76165734685,1945.274265655209,1849.8209046263992,0.28246477,0.07978635,0.5843097,0.56613123,0.0249949,0.00062474504,0.03303826,0.040793825
Kedi-Part2,16.832119605412025,283.3202504108958,26.1860078937544,29.385755421096057,65.72069,4319.209,8.364775,-3.2997932,15.786668658042418,249.21890731881876,0.0,8.29319309543919,586.9254240402767,344481.45338485856,6266.162109375,6451.81323902027,0.00037876828,1.4346541e-07,1.0890047e-05,9.8844124e-05,254.10695151698175,64570.34280925372,1493.3423373635774,1535.4373384080236,0.3337929,0.1114177,0.114210546,0.27714995,0.110579886,0.012227911,0.12968923,0.16136184
Kedi-Part2,12.501290325508226,156.28225980264554,29.210948233711676,30.66897669619233,77.455055,5999.286,-6.0879784,-15.590206,101.10818697214177,10222.86547279358,322.998046875,276.3017578125,1316.0786531867116,1732063.0213737488,4446.6064453125,4577.958984375,0.005627215,3.1665546e-05,3.2108878e-07,0.00068874634,446.8532804075851,199677.85421101988,770.9559997241196,964.5563920497483,0.3109804,0.09670881,0.011049599,0.1691472,0.10199733,0.010403456,0.21017012,0.20469402
Kedi-Part2,18.35657671440615,336.9639086718781,26.224139722155723,28.595215907812243,65.03144,4229.0884,4.791363,0.5610469,9.375893353230058,87.90737617114358,10.7666015625,9.983575994318182,372.56386156736187,138803.83094598437,7084.423828125,6969.319069602273,0.005664583,3.2087497e-05,1.4298608e-05,0.0008355954,296.8264892667429,88105.96473041983,1699.342809401713,1792.560288297439,0.30878654,0.09534913,0.12273739,0.2595536,0.10278021,0.010563771,0.192169,0.17091317
Kedi-Part2,12.037699305559865,144.90620457107647,26.163707747111584,27.07829003012918,100.47149,10094.52,-9.7788725,-25.47534,154.22388595794584,23785.006999969482,344.53125,355.2978515625,2726.7062552082034,7434927.002191544,2250.2197265625,3950.146484375,0.000652985,4.2638945e-07,1.6480668e-06,0.00014720166,607.3335221346078,368854.0071084282,540.0278774026858,911.6679824482884,0.32341284,0.10459586,0.030996075,0.2054396,0.055976704,0.0031333915,0.108123384,0.10061225
Kedi-Part2,16.546447672076354,273.784930564761,16.59074896721915,22.653994498360852,66.37613,4405.791,-3.7112963,-6.6912127,22.68774738653068,514.7338814750298,64.599609375,70.96232358870968,960.1362508348496,921861.6201672013,5447.900390625,4949.7748865927415,0.0024078882,5.797926e-06,3.9508486e-05,0.0001300494,126.10594225066777,15902.708670928752,994.851467993734,942.1879280775076,0.31923634,0.10191184,0.4982747,0.47813654,0.08758614,0.007671332,0.03632062,0.08197779
Kedi-Part2,16.042803864786343,257.3715558440036,21.478858668634622,25.86115230090262,79.369865,6299.5757,1.3097152,-7.008989,75.76204069170169,5739.886809771063,21.533203125,60.90641465297965,460.8992999494664,212428.1646939082,7208.23974609375,7122.983284883721,0.0017518104,3.0688398e-06,6.2451927e-06,0.00026451563,647.9614972622684,419854.10193436063,1792.6368356530525,1860.358533021175,0.33697546,0.11355246,0.4293456,0.44352007,0.13057473,0.017049761,0.054191247,0.11889905
Kedi-Part2,19.71030921344909,388.49628928977603,14.197939423339545,21.837273369611385,77.565125,6016.348,0.99408877,-5.9745755,4.958663043847405,24.58833918241801,0.0,1.8348227743167203,94.49226783098672,8928.788679842926,7278.22265625,7267.559912580386,0.001971766,3.887861e-06,0.00019851346,0.00037146965,147.1490110707395,21652.83145909662,1877.0805185193294,1866.058830492466,0.29002947,0.0841171,0.45431557,0.47918764,0.0062015485,3.8459202e-05,0.019193351,0.020557893
Kedi-Part2,15.113073575253637,228.40499289102974,23.563516577206833,26.005975350873154,69.59753,4843.816,-1.7812812,-12.664817,150.8476144740166,22755.002792501546,129.19921875,186.57387181332237,587.7793502406776,345484.56456935307,6605.31005859375,6564.7936369243425,0.0008477036,7.186014e-07,4.396134e-05,0.00024049175,312.66440787657683,97759.03195281039,1521.2525654095714,1436.5698872228247,0.33117935,0.109679766,0.15155092,0.3135548,0.13746066,0.018895434,0.03739503,0.09245154
Kedi-Part2,15.510517187837582,240.57614343420508,18.52146852731182,24.56121964262504,75.73501,5735.791,5.850089,-6.591827,45.32129281577075,2054.0195824928333,53.8330078125,76.05344082446808,665.0401099048294,442278.3477822275,5501.7333984375,5842.141269115691,0.0005688107,3.2354558e-07,3.9819318e-07,0.00012503534,308.8238936327809,95372.19727851116,787.6679229144723,953.1429166885887,0.31092346,0.09667339,0.0036686044,0.1581171,0.21913439,0.048019882,0.3039732,0.28198922
Kedi-Part2,17.260510190323373,297.92521203025706,17.86269725746382,23.30879910168459,84.258156,7099.4365,9.474838,-3.8357885,7.859412451002366,61.77036407497101,32.2998046875,34.833122702205884,101.0354112318018,10208.154322779303,6933.69140625,6920.391486672794,0.0004820441,2.323665e-07,0.00012219981,0.0003437346,95.86202290252996,9189.527434965177,1871.0892009772463,1853.7938478015303,0.25764525,0.066381074,0.52787125,0.5648826,0.007848635,6.160107e-05,0.01692073,0.017909387
Kedi-Part2,17.83397052916604,318.0505048351629,18.426104547403238,24.177173670231607,78.756424,6202.574,5.3536882,-6.3350577,21.031899680163534,442.3408041564629,53.8330078125,48.88619087837838,204.79068779427604,41939.22580725264,6718.359375,6703.809913429054,0.00095778017,9.173429e-07,0.00011771038,0.00040498865,196.33216437850163,38546.31876954698,1660.2744519857831,1650.0295365838322,0.2908963,0.084620655,0.3838944,0.4589769,0.011999307,0.00014398337,0.021729516,0.024329426
Kedi-Part2,15.821679215469416,250.32553319721694,18.807924201794695,24.317491889741174,65.45131,4283.874,0.42074105,-5.0018,59.18368000485024,3502.7079789165095,10.7666015625,41.82886584051724,747.7160984143914,559079.3638280398,6287.6953125,6244.381398168103,0.0006032565,3.6391845e-07,2.6401349e-05,0.00013808947,299.63258704238046,89779.68721770971,1317.2709343773347,1315.4386145188046,0.2959017,0.0875578,0.18933675,0.29538378,0.21889505,0.04791504,0.26108718,0.23637079
Kedi-Part2,15.69412830045084,246.305663111012,21.24093323948898,27.27557782133248,67.53546,4561.038,4.592526,-6.0723076,92.1094268630542,8484.14651704033,43.06640625,80.19261853448276,917.2574046850075,841361.1464494757,4705.0048828125,4772.203327047414,0.0011375098,1.2939287e-06,5.518238e-06,0.00016905808,231.89995124139824,53777.587385762876,887.7769069539895,993.0899915983862,0.31248635,0.09764773,0.11806548,0.27008876,0.09864755,0.009731338,0.1075257,0.14225937
Kedi-Part2,18.890423330408343,356.84809360203576,22.49577321603133,27.08658978652657,63.132046,3985.6553,2.4202561,-5.807481,22.891760627442547,524.0327046241289,10.7666015625,16.48220486111111,423.5370153061322,179383.60333442688,7073.6572265625,6916.943359375,0.010314893,0.00010639703,1.4387016e-05,0.0013139495,239.95709766320957,57579.40871895109,1670.8112653197707,1624.9667687937283,0.34266546,0.117419615,0.09794389,0.2824456,0.09270358,0.008593953,0.07311365,0.10193545
Kedi-Part2,15.694819858674029,246.32737039622867,23.306056781843246,27.807239998086636,84.55943,7150.2983,-2.2789707,-18.454216,251.32269565598224,63163.097351789474,274.54833984375,348.15673828125,1463.5104888319245,2141862.9509210587,5114.1357421875,4904.736328125,0.0060654064,3.6789155e-05,6.4885335e-06,0.00051530404,296.87843285430534,88136.80389402827,765.172503973666,824.9495481191932,0.31345522,0.09825418,0.16919145,0.29094043,0.061116252,0.0037351963,0.04379321,0.07199341
Kedi-Part2,16.46296097625084,271.029084105558,19.48030898612141,23.719831310298304,60.887074,3707.2356,0.2175135,-1.407787,23.371562895625264,546.2299521841676,43.06640625,48.09345918543198,457.491523174223,209298.49377627062,6971.37451171875,6902.104097254136,0.00051070953,2.6082424e-07,2.9556304e-05,9.700737e-05,372.06337714713266,138431.1566141295,1628.4057186240889,1701.196591641085,0.32947144,0.108551435,0.35360467,0.4165897,0.05236052,0.002741624,0.11750535,0.11780777
Kedi-Part2,18.16388557334001,329.9267391213894,23.170810811993285,27.49271891536631,72.02182,5187.1426,3.506112,-4.871607,17.99673584931524,323.8825012300283,10.7666015625,17.18074717420213,437.3984139044596,191317.37248613694,6686.0595703125,6721.79552443484,0.01020527,0.000104147526,1.9692934e-05,0.00206884,334.8707294446561,112138.40543879605,1475.437461088656,1578.4147509619581,0.33852175,0.11459697,0.22834077,0.34740776,0.1044205,0.01090364,0.10642135,0.12793659
Kedi-Part2,13.873752805572655,192.48101691013514,19.840959290252766,25.467391181022577,78.43689,6152.345,1.0832181,-11.03532,0.0,0.0,0.0,0.0,620.3989479822673,384894.85465750395,3456.0791015625,3562.2698102678573,0.005868983,3.444496e-05,7.019465e-07,0.0003615368,161.04709608295082,25936.167156751188,964.6784932783677,963.7991023045691,0.325538,0.105975,0.4542318,0.46904778,0.07382054,0.005449472,0.05057384,0.08478734
Kedi-Part2,18.699804523818198,349.6826892290116,22.071489044076536,27.881000683925897,77.98608,6081.8276,0.0,-15.629753,215.7852518793935,46563.27492865331,462.9638671875,366.13647052675583,272.944655768311,74498.7851124818,7245.9228515625,7175.41781524352,0.0061534215,3.7864596e-05,0.00013698461,0.00056595437,175.6145404766212,30840.466826814823,1650.2167572655958,1642.3123341439405,0.31713006,0.100571476,0.16923463,0.30543402,0.09907289,0.009815438,0.030398194,0.061417397
Kedi-Part2,18.913549365016877,357.7223495829303,23.324270774445388,28.730694765538942,78.71938,6196.7417,-1.2582393,-17.524136,111.75872978252677,12490.013682603836,452.197265625,442.13818359375,123.67561088987159,15295.656728982925,7267.4560546875,7257.02783203125,0.00069053186,4.7683426e-07,0.00020923489,0.00030172407,121.98716407401405,14880.868198820424,1705.4781744316397,1681.8098963397435,0.30819702,0.09498541,0.13107802,0.2645426,0.01445939,0.00020907397,0.02821482,0.03185794
Kedi-Part2,18.98781680093839,360.53718686599825,23.023617869654963,28.633001659394484,80.65032,6504.4746,-0.9014216,-17.546244,144.13176804100772,20773.966558626853,409.130859375,397.3548889160156,132.51177547047277,17559.370638336986,7310.5224609375,7313.438415527344,0.0011579588,1.3408685e-06,0.0002533967,0.00040090244,120.07814409260344,14418.760688724034,1735.2244261676901,1714.7448173403998,0.3112004,0.096845694,0.13349825,0.2691007,0.01510854,0.00022826796,0.02022573,0.026987322
Kedi-Part2,15.03445878573336,226.03495097991504,24.940869852333236,28.11171704698857,68.91689,4749.538,-6.939393,-11.715481,61.19310336413692,3744.5958993339445,161.4990234375,160.2092742919922,830.0038864294557,688906.4514880008,6018.5302734375,5861.012649536133,0.002266373,5.1364464e-06,1.9723648e-06,0.00019567535,238.2663573967009,56770.8570670924,1017.4227425294177,1066.2338122842023,0.32554194,0.10597755,0.0242092,0.20610312,0.09332,0.008708622,0.17761166,0.17173295
Kedi-Part2,18.05437918835004,325.9606078767271,16.95946710263186,23.012399415152316,63.454197,4026.4353,3.6586103,1.7150266,4.0124754967342415,16.0999596118927,0.0,1.79443359375,337.5481863757788,113938.7781255775,6976.7578125,6993.705240885417,0.01363818,0.00018599995,4.4679757e-05,0.0025852397,278.8314044352033,77746.95209930792,1775.6403686612525,1758.146221743442,0.31376943,0.098451264,0.44291082,0.47846058,0.07557185,0.0057111047,0.15424287,0.14093758
Kedi-Part2,14.380310405452649,206.79332735716972,15.551960026956676,20.07259450916968,86.185265,7427.9,7.6163464,0.9840106,5.85921058351994,34.33034866203207,10.7666015625,6.553583559782608,1238.7919490056904,1534605.4929213172,6309.228515625,6076.264223845109,0.0008959885,8.027954e-07,3.6634522e-06,0.00015891873,396.34158202881434,157086.64964510337,1085.6977184410625,1164.0980347530858,0.18276666,0.033403654,0.71408224,0.7074196,0.12905455,0.016655076,0.078896664,0.12936735
Kedi-Part2,19.43346493573568,377.6595594084683,20.59710379049287,27.46334194033439,54.27801,2946.1025,-3.8184154,-10.815531,154.75203054241305,23948.190956999944,269.1650390625,250.9760076349432,297.38236859327424,88436.27315014601,7122.10693359375,7026.104736328125,0.0010967224,1.2028e-06,3.4962435e-05,0.0002770731,261.1164177666583,68181.78362729201,1730.6200937217104,1741.5731798585052,0.31704584,0.10051806,0.1773612,0.30369768,0.101441674,0.010290413,0.122464515,0.1321437
Kedi-Part2,18.06793019005146,326.450101352573,18.02919369942236,24.914526616057962,67.423874,4545.9785,4.347376,-4.2788696,8.269983581079238,68.39262843132019,0.0,1.07666015625,516.725840455009,267005.5941939354,6664.5263671875,6632.2265625,0.00085657695,7.3372405e-07,1.1959415e-05,0.00013431345,290.88046321596715,84611.4438807356,1595.7268044917644,1489.5899698214612,0.33607602,0.112947084,0.5443624,0.55267656,0.04384121,0.0019220517,0.20375912,0.21079159
