species,hnr_std,hnr_var,hnr_median,hnr_mean,zcr_std,zcr_var,zcr_median,zcr_mean,pitch_freq_std,pitch_freq_var,pitch_freq_mean,contrast_s_std,contrast_s_var,contrast_s_median,contrast_s_mean,mel_s_std,mel_s_var,mel_s_median,mel_s_mean,rolloff_min_s_std,rolloff_min_s_var,rolloff_min_s_median,rolloff_min_s_mean,rolloff_max_s_std,rolloff_max_s_var,rolloff_max_s_median,rolloff_max_s_mean,flatness_s_std,flatness_s_var,flatness_s_median,flatness_s_mean,bandwidth_s_std,bandwidth_s_var,bandwidth_s_median,bandwidth_s_mean,chroma_stft_s_std,chroma_stft_s_var,chroma_stft_s_median,chroma_stft_s_mean,rms_s_std,rms_s_var,rms_s_median,rms_s_mean
0,0.253884197546204,0.04884292756898729,0.4378858655417258,0.4662139643969103,0.19635957564940193,0.14030275117316252,0.3033788641265277,0.30679025981694674,0.23651989144431546,0.1331765864370961,0.2270221005865069,0.765385088867913,0.7599864685309665,0.07616350583402132,0.3674482759530737,0.1701176840384,0.13249301919154777,0.5013695822881143,0.6292169144607399,0.04930259470478758,0.0022847321376136967,0.13753581661891118,0.11455745787911135,0.3976931074942544,0.013918403347435972,0.02530364372469629,0.0,0.0033875293878681276,0.7458726038725157,1.3692664214804964e-05,0.0008313712549609589,0.18869955989302178,0.1733483280449451,0.0966774871396121,0.09757115711401443,0.06880127601147912,0.04828208300073111,0.9935344041764865,0.9991522586590826,0.10763883049117329,0.062449403549287366,0.3222195760235012,0.2281659558689051
0,0.4994766935848903,0.7496874619454331,0.21767409341424004,0.4449851838423176,0.19635957564940193,0.014266396748334693,0.02875629043853342,0.019846517160745078,0.0,0.020122807610763363,0.03424415733412962,0.8056009969348368,0.8115153725981392,0.2616682501415093,0.513297435577361,0.1726789144084515,0.13460388718494054,0.8045390016516565,0.9310779260648113,0.025891865318596417,0.0006301187709045901,0.045845272206303724,0.042753792444398905,0.14449562147118428,0.08556227465853408,0.04858299595141691,0.04652001128747796,0.003092332414579946,3.5744147887659654e-06,5.943006912963377e-06,0.0006724219872898663,0.19715563032670835,0.05374946534705029,0.0975807354142526,0.08227150645419046,0.9831684678789854,0.9817871602179733,0.3858356227674872,0.5547434601283616,0.4315558159275287,0.23006384900339968,0.988812920403104,0.5821239910825363
0,0.5909441140756493,0.26030057783401794,0.24946678375918618,0.25595185086862066,0.19635957564940193,0.03961063253023984,0.07260963335729692,0.05682210151426391,0.14549210228682297,0.08316273938817469,0.17144734280811866,0.9354712114210295,0.9838733693036181,0.020713777437364467,0.34392945002561115,0.13876768748186308,0.10691581070615053,0.047401888958471305,0.9310779260648113,0.07079759215103233,0.004711212716132608,0.08022922636103152,0.05870759094130165,0.5645636795836095,0.34949459203002214,0.054655870445344035,0.06509985726636158,0.016383973112103514,9.910528463875811e-05,1.3621179220821952e-05,0.0032549635355304946,0.04262714184423544,0.09342284973677993,0.1783858880914957,0.18470820341621097,0.06880127601147912,0.04828208300073111,0.9935344041764865,0.9991522586590826,0.40741823497246354,0.21397185549357617,0.8971113352993755,0.7958520453691291
0,0.19862090525913523,0.030131795405794286,0.44866275321006954,0.46675907016875506,0.33533112600788345,0.2184152864398754,0.006470165348670023,0.009305532321224427,0.03316589151260879,0.03710898348225167,0.049416341620494,0.9193400203274964,0.9619783924600038,0.19760440569782722,0.522440419174365,0.470718494812143,0.40431734732839564,0.8259479370129461,0.9366857802952715,0.0,0.0,0.0,0.0,0.34562706049171416,0.18975769517025884,0.054655870445344035,0.018204382513415274,0.0001484888202015253,1.0718799296310007e-08,2.024079307315222e-05,2.5067480877429387e-05,0.3978202556171795,0.3186975563066331,0.229213099206371,0.16171257522744076,0.06880127601147912,0.04828208300073111,0.9935344041764865,0.9991522586590826,0.08392780940785882,0.05428267878387474,0.22875689077017697,0.21805268880523676
0,0.3586311493279434,0.09664529904192115,0.4305002869599131,0.4583649347845016,0.03142776591983587,0.06915534252052805,0.12724658519051044,0.11588246258413636,0.27746009931886867,0.15937517150256647,0.31152850309882024,0.7796749256619127,0.7781781904827714,0.0854419118639731,0.2873142245530258,0.27458447404187836,0.22149719482984243,0.5013695822881143,0.7850186566905786,0.07316400550903718,0.00503142132552899,0.09169054441260745,0.08257234745645299,0.35975752521236476,0.19860983481733352,0.02530364372469629,0.0,0.0028087798060971282,2.953466942192624e-06,3.592874983256843e-05,0.0004451327105220715,0.19715563032670835,0.03835429529955936,0.04347715177859768,0.02654582280359785,0.06880127601147912,0.04828208300073111,0.9935344041764865,0.9991522586590826,1.0,0.7767018905862408,0.17016280880882645,0.4483935953839012
0,0.04603254002816625,0.0018131876302813577,0.44866275321006954,0.46675907016875506,0.25828830540434405,0.17301788752749536,0.04924514737598851,0.03696593620753087,0.0,0.02124623608906393,2.1076830696457882e-05,0.8240727471117635,0.8354847772192191,0.07054361930948394,0.4462489291481284,0.7202562172171991,0.666555963255825,0.938964472810462,0.7619467625869389,0.0,0.0,0.0,0.0,0.2920138230751234,0.1580004122284704,0.02530364372469629,0.0,4.88854510665408e-05,1.7363697637165238e-09,1.3692664214804964e-05,1.7587889878794397e-05,0.3511795158762956,0.28312472694151436,0.0957742388649716,0.09757115711401443,0.06880127601147912,0.04828208300073111,0.9935344041764865,0.9991522586590826,0.14765715078849073,0.07750224820734529,0.14942780430936128,0.13100302750606457
0,0.9523803069788145,0.6728805087939629,0.4557159990427765,0.4369245272668451,0.19635957564940193,0.029070520099137697,0.05535585909417684,0.04557053192156042,0.0,0.022728209131677356,0.04081847253755871,0.765385088867913,0.7599864685309665,0.09430364823404314,0.3674482759530737,0.1701176840384,0.13249301919154777,0.7916442718895168,0.9310779260648113,0.035664561121757456,0.0011955548533206931,0.05730659025787965,0.048471395597690085,0.3976931074942544,0.0317626203971467,0.02530364372469629,0.0,0.1672062862283286,0.010295021644493679,0.38744083588471717,0.36410718613935633,0.6353416746054718,0.5279564711691466,0.0966774871396121,0.09757115711401443,0.06880127601147912,0.04828208300073111,0.9935344041764865,0.9991522586590826,0.8427091732654044,0.5932547070102092,0.8632253672700222,0.5821239910825363
0,0.10055801895750865,0.007996761816933675,0.44866275321006954,0.46675907016875506,0.2609163305452005,0.17448187662320908,0.04924514737598851,0.03696593620753087,0.0,0.017246552683302833,0.006215963998635582,0.7761293013489767,0.7736467306767347,0.12497025736751177,0.47838853244245705,0.1701176840384,0.13249301919154777,0.8571495991570048,0.7206755143916354,0.0,0.0,0.0,0.0,0.5260396498074331,0.31788702210964703,0.02530364372469629,0.0,0.0003959052365653139,6.463814756126852e-08,9.81188516336226e-06,4.234279216974457e-05,0.1742614882199811,0.16465704386978208,0.0966774871396121,0.09757115711401443,0.4690700513881483,0.44340957456682917,0.9935344041764865,0.9991522586590826,0.06389744093807237,0.047819786115860026,0.14507983499530905,0.10802515209129293
0,0.4255925461055162,0.13566705752965824,0.44866275321006954,0.46675907016875506,0.08112228753835266,0.08809938366937968,0.04924514737598851,0.03696593620753087,0.0,0.006869551925276293,0.040438395747367635,0.6124727341872125,0.5717405029765983,0.3510547795940535,0.6696658274522989,0.6306133897158761,0.5685301220420148,0.6259419162448029,0.7646761483890248,0.0,0.0,0.0,0.0,0.4891767520733287,0.2890419161698627,0.02530364372469629,0.0,6.697701487886915e-05,2.825033656543649e-09,5.695969954998844e-06,7.179227410724042e-06,0.19715563032670835,0.06043333890879937,0.0966774871396121,0.09757115711401443,0.06880127601147912,0.04828208300073111,0.8014863099061841,0.821183213524102,0.3649101479315817,0.1870427757595275,0.208679962952175,0.2999536365244201
0,0.36747962248984906,0.10142324692247945,0.44866275321006954,0.46675907016875506,0.19635957564940193,0.051248084329391166,0.011502516175413369,0.03696593620753087,0.0,0.008163733572692088,0.040438395747367635,0.7028555291875846,0.6814918661806602,0.35863461956887854,0.692904902252029,0.5487449017612285,0.48274833022560515,0.5949961652397296,0.8544537739530553,0.0,0.0,0.0,0.0,0.3964476554199739,0.22253371975265135,0.02530364372469629,0.0,0.0005652799350660305,1.2753745613999512e-07,9.033208701076664e-06,4.601393042690135e-05,0.19715563032670835,0.027123775950155707,0.0966774871396121,0.09757115711401443,0.3426191686564213,0.31630801840860423,0.817198881980136,0.7591900492404586,0.1691917967115446,0.0862622809979374,0.29631807014005435,0.26625893354208413
