species,spectral_c_std,spectral_c_var,spectral_c_median,spectral_c_mean,hnr_std,zcr_std,zcr_var,zcr_median,zcr_mean,pitch_mag_std,pitch_mag_var,pitch_mag_mean,pitch_freq_std,pitch_freq_var,pitch_freq_mean,contrast_s_std,contrast_s_var,contrast_s_median,contrast_s_mean,mel_s_std,mel_s_var,mel_s_median,mel_s_mean,rolloff_min_s_std,rolloff_min_s_var,rolloff_min_s_median,rolloff_min_s_mean,rolloff_max_s_std,rolloff_max_s_var,rolloff_max_s_median,rolloff_max_s_mean,flatness_s_std,flatness_s_var,flatness_s_median,flatness_s_mean,bandwidth_s_std,bandwidth_s_var,bandwidth_s_median,bandwidth_s_mean,chroma_stft_s_std,chroma_stft_s_var,chroma_stft_s_median,chroma_stft_s_mean,rms_s_std,rms_s_var,rms_s_median,rms_s_mean
Inek,511.01953802542863,261140.9682437225,3694.2008318624385,3628.5650627991204,0.120180294,0.018021567415903623,0.00032477689212595924,0.106201171875,0.10708383413461539,3.2675278,10.676738,0.30171755,330.0955,108963.04,41.930027,4.822588468187908,23.257359533498988,19.688127896217306,19.520357131834412,50.583805,2558.7212,-1.2743762,-8.194916,126.12865169633116,15908.43677873442,301.46484375,221.95763221153845,1585.3445202115315,2513317.247764731,16397.5341796875,16145.140193058895,0.005521717,3.048936e-05,0.0037001565,0.0048392285,506.1633111998675,256201.2976048139,2928.2033487692415,2964.9034722657016,0.3080584,0.09489998,0.23925714,0.34612843,0.08890172,0.007903516,0.16258417,0.15908726
Inek,972.5806276838624,945913.0773459357,3533.480247770667,3795.192857224608,0.2435335,0.03228376410759825,0.0010422414249550492,0.0751953125,0.08275082236842106,5.8669395,34.420982,0.42124352,293.7678,86299.516,34.17179,5.574970497636453,31.080296049516846,19.151064207018386,19.16455933360165,41.188503,1696.4929,-5.0335426,-7.8729243,147.34503441256217,21710.559166039133,279.931640625,189.6432976973684,1654.4000472004568,2737039.5161768734,18217.08984375,18552.176706414473,0.027882712,0.0007774456,0.0038041389,0.019138662,931.9483811763808,868527.7851772769,3630.707294419099,4010.934162042422,0.30650043,0.09394251,0.2771727,0.3707973,0.17153883,0.02942557,0.2996842,0.2417198
Kedi-Part1,1026.7431480946884,1054201.492159391,2964.9445896452326,2969.5412442992356,0.014401484,0.039529637486697,0.0015625922398296809,0.0712890625,0.08079653880635246,1.1301978,1.2773471,0.077292144,274.3986,75294.58,33.68851,17.894163847411853,320.2010997980214,14.399584380917167,20.908321432744987,71.72419,5144.3594,-4.5857444,-10.933185,66.6566079832128,4443.1033878277085,107.666015625,119.75637967469262,1125.7605881571983,1267336.901848041,13565.91796875,13337.436563460553,0.0011447262,1.310398e-06,0.00010338222,0.00028806887,636.8747127979162,405609.3998014283,2992.7790741538756,3006.4805733148946,0.30209896,0.09126378,0.4471231,0.47290593,0.046908043,0.0022003646,0.025538404,0.0488622
Kedi-Part1,1274.2926691031607,1623821.8065300577,5751.806714830767,5557.563951703792,0.11249347,0.055074755737020115,0.0030332287194924303,0.18505859375,0.18380256481109325,2.265139,5.1308556,0.12828127,311.7392,97181.33,34.477673,21.27181476432364,452.49010336769726,22.835150374862792,28.618876821900283,70.107216,4915.0215,-3.516816,-17.569172,502.57240606598356,252579.02333895187,796.728515625,851.9116760450161,783.7214254846954,614219.272763763,14125.78125,13969.855933480707,0.0010792864,1.1648592e-06,5.1796684e-05,0.00023762716,516.3497387954451,266617.05275412434,3131.231545143842,3223.57830029496,0.30936033,0.0957038,0.16726376,0.29255733,0.08955504,0.008020105,0.12860528,0.13185129
Kedi-Part1,1223.330791060193,1496538.2243559572,3623.2488546807504,3773.425749119844,0.2248973,0.06304146058117387,0.003974225752207698,0.09765625,0.11068289620535714,5.285019,27.931427,0.18929562,196.51047,38616.363,15.867033,21.314387074894203,454.3030963784171,16.476286841025612,24.756739684823533,58.343864,3404.0063,-1.7619933,-8.137141,167.6579815320975,28109.19877141714,107.666015625,189.569091796875,982.1602332072848,964638.723693788,12629.2236328125,12891.082763671875,0.00077067205,5.939354e-07,1.1747298e-05,0.00019404947,299.7009580699677,89820.66426805656,3108.9999676047423,3068.473420566065,0.32680288,0.106800124,0.08072968,0.25598672,0.18719341,0.03504137,0.10602131,0.22411509
Kedi-Part1,655.7567053829148,430016.85665465496,2066.2188188489,2161.4742614710312,0.014024355,0.042731764853627174,0.0018260037275056864,0.049072265625,0.057195490056818184,0.57327086,0.32863945,0.032292448,132.89922,17662.201,11.281054,15.254994452197135,232.71485573656534,14.250353266976859,19.24562685689815,82.25535,6765.9424,-7.687969,-16.99937,58.622602814896375,3436.6095607930965,172.265625,154.3212890625,982.9652524676691,966220.6875588284,13146.0205078125,13007.359730113636,0.005553235,3.0838415e-05,2.3712462e-05,0.0008350276,558.6645519098645,312106.0815606497,2709.221820488401,2826.02110611058,0.35160777,0.12362803,0.29192394,0.3842136,0.06826267,0.0046597915,0.028432645,0.041902564
Kedi-Part1,595.9616150378897,355170.24659856985,2458.662468180593,2319.118665667458,0.013305958,0.028050205921310162,0.0007868140522279037,0.0732421875,0.07198849239864864,0.44491962,0.19795348,0.028832516,164.13574,26940.541,14.1175375,17.818503452254365,317.4990652780007,15.08021277356302,21.93837892675699,90.791565,8243.108,-8.042276,-17.987839,36.42831882573486,1327.0224124693889,150.732421875,151.89637880067568,813.3331730275025,661510.8503469854,13006.0546875,12772.09934543919,0.00072136195,5.203631e-07,4.6563164e-05,0.00024353126,432.64243225123204,187179.4741842619,2605.940919887494,2658.5604183789324,0.3254655,0.105927795,0.15064886,0.30845907,0.009783865,9.5724004e-05,0.020004377,0.021638772
Kedi-Part1,743.7715122879544,553196.0624911106,2004.4983720610721,2142.926504915268,0.014227775,0.024811588561158955,0.0006156149269282339,0.052978515625,0.061226509712837836,0.67357725,0.45370632,0.028827015,119.88783,14373.092,8.287113,17.993982163617854,323.7833941045975,15.577618855436109,21.7762857257347,89.6024,8028.59,-5.5420103,-17.596378,43.10571118311481,1858.1023366021097,150.732421875,146.0765941722973,889.4936817117434,791199.0098051123,13049.12109375,12941.455078125,0.0010421979,1.0861764e-06,2.0259202e-05,0.00022015828,630.3990829725643,397403.00381265004,2558.9870791311178,2685.6893190949227,0.3168229,0.10037674,0.061597116,0.23038569,0.019701257,0.0003881395,0.026672281,0.03147002
Kedi-Part1,2106.7830704626635,4438534.905988089,8291.776258657324,8124.935591242575,0.026952494,0.14381653456046273,0.020683195612980772,0.291015625,0.31140625,0.7385761,0.5454947,0.020783728,175.29854,30729.578,11.307882,22.66133238461404,513.5359854459571,15.598842170448421,25.071712478148786,93.97875,8832.006,0.0,-17.945301,909.1221393985755,826503.064344643,1248.92578125,1257.3402944711538,383.8711956287738,147357.09483346436,15073.2421875,14955.439002403846,0.034523677,0.0011918842,3.2053827e-05,0.0056079878,586.1520253450636,343574.1968161201,4332.245842593968,4299.498591302834,0.33864453,0.11468013,0.047404412,0.24153094,0.06623812,0.004387489,0.058225486,0.07590377
Kedi-Part1,847.2129879742979,717769.8469923378,3372.093862981665,3285.5783251369076,0.11518782,0.056056710882278045,0.0031423548349393095,0.108642578125,0.09325758077330508,2.3161304,5.3644605,0.08902648,126.18932,15923.746,6.904059,19.999425671354704,399.97702718404156,13.734258006105797,22.619539503441803,69.34505,4808.7354,3.3455632,-1.9302689,12.863558568793874,165.47113905279028,0.0,7.116906117584746,361.57859906609485,130739.08330259979,14556.4453125,14585.825360831568,0.02877177,0.0008278147,1.9654371e-05,0.004444339,437.1591992516995,191108.16549038707,3521.1558822102643,3649.808408243425,0.3636191,0.13221884,0.46034038,0.44751278,0.077674605,0.0060333437,0.10307684,0.10490034
Kedi-Part1,1421.069049501119,2019437.243450014,235.15484533118476,824.4545512379946,0.092891134,0.04536304864283488,0.0020578061821722032,0.00244140625,0.01754417166804636,0.30918047,0.095592566,0.0077931224,77.859665,6062.127,2.1981995,14.219668073373816,202.19896011692663,14.268287959477346,18.9826102501645,94.077805,8850.633,10.606519,-1.3530836,4.823304742893667,23.264268642820543,0.0,1.140831953642384,4361.6574525331325,19024055.733237814,4500.439453125,6350.369767953229,0.0074916705,5.6125125e-05,2.2068963e-07,0.0005436399,935.2379891502273,874670.0963497608,959.4811007583027,1385.310782776071,0.24069358,0.0579334,0.7722107,0.726267,0.05744181,0.0032995613,0.074153975,0.083529614
Kedi-Part1,1061.3633156083129,1126492.087719071,2866.5283461887257,3213.5680748971185,0.042474214,0.056951324924912505,0.0032434534107029602,0.118408203125,0.14189009232954544,2.186452,4.780572,0.13935481,239.73279,57471.812,20.778816,18.53712713388488,343.6250823778111,21.48843481954212,26.19496164379885,84.44466,7130.9,-5.790718,-21.544003,533.171801753485,284272.17018505756,915.1611328125,955.2911931818181,1482.3362948875354,2197320.891140906,6416.89453125,6471.380060369318,0.00013268279,1.7604721e-08,2.5126434e-07,2.0658003e-05,356.210935041733,126886.23024330573,1279.692547760729,1328.8025608491537,0.324222,0.105119914,0.069964185,0.23850496,0.08139387,0.0066249613,0.108848676,0.1431399
Kedi-Part1,780.8207502783996,609681.0440653228,2485.8083095382162,2791.32253035632,0.057774886,0.0435595383878251,0.0018974333845604087,0.08984375,0.11005174067982457,2.6819515,7.192864,0.10847363,193.52454,37451.746,14.02067,19.174897580140055,367.6766972088609,22.261052380568845,25.98007760402744,79.95349,6392.561,-3.7168608,-19.951723,351.95621666672486,123873.17845035456,645.99609375,701.9068667763158,532.6578192504492,283724.3524086442,7428.955078125,7309.955797697368,8.818869e-06,7.777245e-11,3.5383061e-07,3.02763e-06,349.2365429931896,121966.16296183394,1329.822059454421,1417.2164133429699,0.30647045,0.093924135,0.023733363,0.17316966,0.09286222,0.008623392,0.09779515,0.12123127
Kedi-Part1,1252.3407696521729,1568357.4033329969,3652.082193867255,4013.072843236289,0.057589866,0.05598548367284233,0.0031343743820820957,0.111328125,0.12837357954545456,1.3296269,1.7679079,0.048484538,140.73709,19806.93,8.046581,22.105704499301556,488.662171410441,14.66441782558416,24.932844830527088,77.12511,5948.2817,5.587838,-3.2770305,15.284049345722519,233.60216440248095,21.533203125,23.099254261363637,962.4467283047547,926303.7048245264,13544.384765625,13566.30948153409,0.0056820647,3.228586e-05,1.6023683e-05,0.0008549244,523.8790168333171,274449.22427824297,3204.10532184169,3378.33597074423,0.37631008,0.14160927,0.06700829,0.3053579,0.080132924,0.006421285,0.0746607,0.091335915
Kedi-Part1,954.692503493943,911437.7762275324,2874.523074758133,2942.577113952708,0.017673818,0.04513519440237542,0.0020371857737402216,0.06884765625,0.08338143661437247,1.0933094,1.1953255,0.07626507,260.67276,67950.28,30.942066,17.289507904982983,298.927083596469,14.771914365250103,21.13287216560937,69.90738,4887.042,-3.1529336,-10.300968,94.78169342627866,8983.569408753077,107.666015625,132.94791403087044,1375.3916046763445,1891702.06621417,13350.5859375,13040.751913588058,0.0005811585,3.3774523e-07,5.7904686e-05,0.00019336499,666.102862055664,443693.0228387469,2770.013053834938,2843.434823417365,0.3149586,0.09919893,0.38256502,0.42682758,0.04590815,0.002107558,0.036114957,0.051736932
Kedi-Part1,1156.6776332850368,1337903.147341874,1269.027412685673,1723.4928677407563,0.10025486,0.045702671175486216,0.002088734152574619,0.00732421875,0.03211091694078947,1.3586997,1.8460647,0.044837274,122.60947,15033.081,5.605016,18.912912078326258,357.6982432824992,13.848678550976313,21.524752813895876,87.414536,7641.301,8.98751,-0.8441056,6.226852956892241,38.77369774675764,0.0,1.9833213404605263,1385.3856729035815,1919293.4626865094,12618.45703125,12657.840126439145,6.372582e-05,4.06098e-09,3.664638e-06,1.7668466e-05,406.90931129680354,165575.18762003898,2577.282124463052,2602.7271511642775,0.33631423,0.113107264,0.7404361,0.62795407,0.06900761,0.0047620507,0.08321878,0.101309724
Kedi-Part1,574.7897278878306,330383.2312853664,4451.882014536699,4360.488392097888,0.012127743,0.03585460990156129,0.0012855530511931372,0.138671875,0.13951581790123457,0.34606075,0.11975804,0.035687633,352.9784,124593.75,46.46195,21.368758383020477,456.62383483190797,16.172779545943026,24.075992781933376,83.83807,7028.8223,-4.771952,-16.741644,37.33921195476964,1394.216749403212,150.732421875,166.68294270833334,497.02802893719087,247036.86154918905,13953.515625,13927.728949652777,0.0013553249,1.8369055e-06,0.00016693208,0.00042895522,332.34348971135046,110452.19515351849,3088.285722958172,3160.350488931523,0.32392123,0.10492496,0.20959854,0.32584873,0.0057567796,3.314051e-05,0.019062154,0.020474564
Kedi-Part1,873.6578176555894,763277.9823507271,4220.462834953527,4091.8707446672684,0.0124060195,0.046633590186001335,0.00217469173363592,0.134765625,0.13656038851351351,0.3537028,0.12510568,0.03954273,360.4136,129897.96,49.489525,21.335627570356948,455.2090038209755,16.401874113608162,24.06069314394698,83.10958,6907.202,-5.739794,-16.734913,37.78031977810465,1427.3525625358454,172.265625,169.16173986486487,946.6951825862916,896231.7687320919,13716.650390625,13717.62035472973,0.0017543982,3.0779133e-06,0.0001727226,0.00044052931,385.4978271705068,148608.57475318195,3064.04485376443,3041.485373239689,0.3255049,0.10595343,0.22501594,0.3462154,0.0070468406,4.965796e-05,0.020093625,0.021252567
Kedi-Part1,939.3010641564535,882286.4891254461,4073.693473700138,4067.975833177975,0.0134965945,0.051636201335700564,0.002666297288381005,0.13623046875,0.14196184769417475,0.39306113,0.15449704,0.046277028,376.469,141728.9,54.292698,21.2502377604483,451.57260487558284,16.687926477389855,23.826131471416083,79.057396,6250.0713,-4.854217,-16.42786,108.54796623098082,11782.660972882153,193.798828125,212.61424833131068,809.9881312100958,656080.7727012235,13479.78515625,13397.624488015777,0.0007653658,5.857848e-07,0.00014872184,0.00029867815,310.6548175251399,96506.41565157796,2825.8349613739974,2867.003594423655,0.31785846,0.101034,0.26316294,0.3560161,0.013210325,0.00017451266,0.024705278,0.02691391
Kedi-Part1,727.8558288024824,529774.1075217486,1438.4108670996118,1785.9346675841678,0.1947662,0.041374495959319135,0.0017118489158877153,0.033203125,0.05148536571557971,5.0916038,25.924427,0.5255532,209.0077,43684.223,23.258068,17.930684206555913,321.5094361152337,15.453319280666028,21.572983669574626,54.63682,2985.1821,-4.4692173,1.28494,20.67955861738544,427.6441446098803,86.1328125,84.57243546195652,662.752820895083,439241.3016043899,10755.8349609375,10663.460640285326,6.619936e-05,4.382356e-09,6.0979137e-06,1.6330016e-05,271.02974748252603,73457.12402044183,2007.7012065624685,2099.494452570795,0.26887512,0.07229383,0.4655699,0.5139861,0.067071885,0.0044986373,0.2827109,0.2729582
Kedi-Part1,877.3203727609279,769691.0364613734,3384.5708739565844,3708.2232106562087,0.0116709145,0.037136387996333974,0.0013791113134142582,0.08642578125,0.10430112092391304,0.47456613,0.22521302,0.067629874,406.8722,165544.98,68.54597,21.133324975827776,446.617424533946,14.536499010432983,21.65531875277178,76.4735,5848.1963,-5.15252,-12.525133,50.19080751335745,2519.1171588428983,129.19921875,128.2629925271739,867.3970764587881,752377.6882492527,13975.048828125,13870.815641983696,0.0021939515,4.8134234e-06,0.00019335901,0.00077358,582.4827202451248,339286.1193841604,3159.1095940697046,3271.0378269213993,0.29404333,0.08646148,0.42609262,0.47229537,0.011099125,0.00012319058,0.029038163,0.025117893
Kedi-Part1,938.8473568188492,881434.3594057396,3152.7247776383592,3399.6198980794406,0.017916268,0.030333468077084362,0.000920119285583496,0.08544921875,0.08896484375,0.58164144,0.33830673,0.079729155,355.51062,126387.8,57.126232,19.70997420125069,388.48308301396787,14.272736030594608,21.074879778014655,76.10312,5791.685,-5.364045,-12.998798,55.85158345761948,3119.3993747234344,150.732421875,132.42919921875,1470.9128361889855,2163584.5716655254,14050.4150390625,14516.60888671875,0.0021484734,4.6159375e-06,0.00013692433,0.0010547837,532.9122991837402,283995.5186213002,3229.796952474337,3438.4670946358538,0.29904532,0.089428104,0.39425474,0.46101606,0.01132261,0.0001282015,0.033598214,0.029096162
Kedi-Part1,685.1113862362445,469377.6115505486,3692.273783868129,3727.213466577418,0.017014554,0.03192955955696305,0.0010194967735016505,0.10107421875,0.09867527173913043,0.5176441,0.26795542,0.06549779,405.5735,164489.84,63.78053,20.72398659396334,429.48362034677217,14.84037902429417,22.02508868822022,77.43397,5996.0195,-2.3786464,-13.150838,52.14368239809056,2718.9636140329394,150.732421875,144.1788383152174,1591.1731368064868,2531831.9512945944,12424.658203125,13013.544497282608,0.0010720793,1.1493539e-06,0.00010207567,0.0006357613,658.7691412481273,433976.78146079514,2764.1656049824724,3019.018575315808,0.3411758,0.11640093,0.36356795,0.43269023,0.011798257,0.00013919888,0.026918638,0.028550956
Kedi-Part1,386.64415469572907,149493.70236037488,3078.915398295874,3001.3017839995478,0.02988428,0.027156895931210446,0.0007374969966185945,0.08056640625,0.08703208759746589,1.3286313,1.765261,0.09512663,306.2807,93807.875,40.705326,19.821971230203413,392.91054345101185,14.560516080363195,21.58220925197861,65.60896,4304.536,3.1145167,-3.840467,32.544340359301565,1059.1340894220646,21.533203125,27.409710800438596,738.0344463791658,544694.8440422019,13781.25,13565.330317982456,0.00059797976,3.5757978e-07,0.000106459935,0.00016478541,510.3811172173163,260488.88481199596,3068.584707147294,3004.846573935031,0.29892972,0.08935898,0.42372036,0.46705297,0.055791322,0.0031126714,0.029860169,0.04952017
Kedi-Part1,420.1762113666123,176548.04859840003,3076.3432787684796,3061.2382880860796,0.041030593,0.032372596395435806,0.0010479849973817831,0.083984375,0.09438939343568666,1.4271245,2.0366843,0.10461939,304.09073,92471.164,39.128532,19.947737680790315,397.9122385816218,15.075920771754134,22.202147869761973,63.61241,4046.5388,3.1697636,-3.649812,37.73806444048802,1424.1615077144263,21.533203125,29.738311472437136,763.2411081428626,582536.9891591448,13716.650390625,13497.81973449589,0.00030586205,9.355159e-08,9.477295e-05,0.00012688711,523.6420657093885,274201.0129803955,3018.8564389482235,2929.6096848350003,0.3015298,0.090920225,0.36256167,0.42370093,0.063202046,0.003994499,0.033147566,0.059431545
Kedi-Part1,758.2836522007651,574994.0971949309,2698.6078342651144,2775.203638675403,0.019795574,0.0432386728495799,0.0018695828297929978,0.05908203125,0.07676079437022901,1.1456268,1.3124607,0.08894112,250.27437,62637.258,29.80015,17.305199879349974,299.46994286425434,14.901531306527021,21.0270939378799,67.11922,4504.989,-3.4210122,-9.02137,98.0816938648786,9620.018671403765,107.666015625,128.54171636450383,1434.9693759647225,2059137.1099565853,13027.587890625,12791.380158635497,0.000748151,5.5972987e-07,5.425549e-05,0.00021519994,668.2990456378377,446623.61440044467,2739.9041451251537,2787.8789425225664,0.3052968,0.09320614,0.39871433,0.44215712,0.049283616,0.0024288748,0.04398156,0.057156637
Kedi-Part1,414.08737206442424,171468.35170322092,3095.8815186864786,3105.908433199312,0.051817793,0.03120055962671215,0.0009734749210200202,0.08642578125,0.09400972406914894,1.7724556,3.141599,0.11423175,286.0607,81830.72,34.74123,20.06130223933302,402.455847537868,15.372569768983684,22.592251133782963,63.668182,4053.6372,3.1749253,-3.8557804,40.52301990706555,1642.1151423884312,21.533203125,35.0278990872824,897.5790293408621,805648.1139124841,13716.650390625,13429.84645113032,0.00023898996,5.71162e-08,8.8283356e-05,0.00012105856,570.733629947965,325736.8763535807,3065.8610414298105,2924.6695899738165,0.30871826,0.09530697,0.36487228,0.42161134,0.07709771,0.0059440564,0.031129532,0.072844975
Kedi-Part1,1159.2565908382232,1343875.84340186,4129.67699865075,4049.575331266612,0.068020426,0.06596739996062201,0.004351697857564672,0.14208984375,0.13680721303285967,1.6590523,2.7524543,0.060435995,203.23816,41305.75,16.351189,20.45142675214062,418.26085619817303,15.801382997630363,23.805666637062217,62.02236,3846.7734,2.497953,-3.968689,28.1807250997316,794.1532671466425,21.533203125,24.057521786190055,558.6984075968086,312143.9106512097,14211.9140625,14187.35932643206,0.0004458853,1.988137e-07,7.334857e-05,0.00013489045,390.7205545876623,152662.5517772904,3394.8697043865145,3388.637083074911,0.32750478,0.10725938,0.22931021,0.34226274,0.0770959,0.0059437784,0.053961404,0.075600155
Kedi-Part1,566.7913203842198,321252.4008628873,2454.193265260517,2547.32006942435,0.018846199,0.023935031604980863,0.0005728857379314328,0.08349609375,0.08785067471590909,1.1760569,1.3831098,0.12640442,356.47577,127074.98,54.93144,20.419845306742644,416.9700823512996,12.828595835922883,20.20845331409525,80.54135,6486.9097,-2.9695725,-11.565015,50.514632578687966,2551.728104559844,118.4326171875,119.21564275568181,1419.8996493998034,2016115.0143656847,7536.62109375,7832.409002130682,0.008287977,6.869057e-05,7.0920046e-06,0.001215266,480.12147584955034,230516.63157195033,2061.81584177464,2094.3299589913913,0.27303094,0.0745459,0.45815524,0.496602,0.045492195,0.0020695399,0.03238685,0.04945104
Kedi-Part1,1188.1010039597438,1411583.9956101514,4836.40253317528,4538.073661732634,0.04879124,0.06071220681987635,0.003685972056939441,0.1708984375,0.16676472729037267,1.4193573,2.014575,0.14516252,406.55038,165283.2,63.393654,22.108451190332918,488.783614035333,13.806555910329845,21.35943885431108,59.50099,3540.368,-0.9267446,-10.365769,493.4116127363625,243455.01958309812,193.798828125,492.9899796195652,986.0516195599902,972297.7964368796,14168.84765625,13804.25441576087,0.0012063893,1.455375e-06,0.000100824,0.00041434512,622.6643785623013,387710.92833037686,2718.6904773883352,2987.3881592675257,0.27530453,0.07579259,0.43161774,0.47584575,0.09168247,0.008405676,0.06041946,0.10609076
Kedi-Part1,730.877929673853,534182.5480843376,2235.583287333725,2411.540003161538,0.14243713,0.024501153388734744,0.0006003065173783079,0.072265625,0.07402272468065693,3.4449606,11.867753,0.15625302,233.66615,54599.87,26.45618,18.626041802540485,346.92943322998553,18.44319302296693,24.999126924837867,76.093735,5790.2563,-4.3921103,-14.520355,283.86681207182806,80580.36699582254,226.0986328125,338.16559506158757,2379.587303249858,5662435.7337879315,13727.4169921875,12700.267485458486,0.0048601874,2.362142e-05,9.716251e-06,0.0004440674,760.7911475152647,578803.1701375932,2440.7403982712694,2553.5536304278985,0.3298276,0.108786255,0.26955777,0.34729484,0.13031107,0.016980976,0.0660741,0.13107517
Kedi-Part1,1345.7819383148349,1811129.025494434,3084.376570316811,3437.2341040217652,0.02470741,0.0698469531325346,0.0048785968618984855,0.078857421875,0.11186472574869792,0.8062457,0.6500321,0.08352584,340.4958,115937.38,46.271275,19.850217110448405,394.03111933193856,14.520235046611198,21.261948167472184,72.127365,5202.357,1.6421102,-6.6056323,74.33975506709918,5526.399183436297,64.599609375,70.54367065429688,1392.8924466352253,1940149.3678934637,13878.1494140625,13420.68099975586,0.0007393406,5.4662456e-07,7.715299e-05,0.00021616444,690.9423139769107,477401.28124376776,2904.17320818571,2889.0156504830297,0.2899127,0.084049374,0.4167105,0.47233063,0.040537547,0.0016432927,0.036644414,0.052045394
Kedi-Part1,1153.4150803992902,1330366.3476925013,2377.524816699103,2847.0624617861035,0.034783226,0.06443118591701376,0.004151377718672793,0.060546875,0.08414713541666667,1.0053561,1.0107409,0.09073953,295.06143,87061.24,36.12853,18.49781516397632,342.1691658406322,14.659676465398865,20.80172060630311,74.29565,5519.8433,2.8886688,-5.3374844,70.43335503035804,4960.857500832462,21.533203125,57.09059495192308,1538.8368751866317,2368018.9284341573,13673.583984375,12993.686899038461,0.00017772715,3.158694e-08,4.910368e-05,9.69122e-05,537.7820337458533,289209.51581982605,2675.8159173345384,2685.8271078863613,0.3133959,0.09821698,0.49866933,0.50422186,0.041866004,0.0017527625,0.0399112,0.056008168
Kedi-Part1,645.4460465100476,416600.5989554506,1773.5957201039869,1879.7526722232424,0.030416293,0.034779441189426684,0.0012096095294487892,0.02392578125,0.03482669378443526,0.65323037,0.42670992,0.04440806,177.9502,31666.27,16.059847,17.109404347284308,292.7317171188712,13.068578410614844,19.129891945634604,81.86206,6701.3975,3.7275915,-4.634675,41.363183393689496,1710.9129404599903,0.0,18.86379777892562,1127.0354308301517,1270208.8623465055,13522.8515625,13199.260314436984,0.00014538199,2.1135923e-08,3.946735e-05,5.9238388e-05,414.053796033323,171440.54600960464,2647.0311360172236,2647.700281799688,0.26073536,0.067982934,0.6728874,0.6422081,0.030304011,0.0009183331,0.021359872,0.036826216
Kedi-Part1,698.535728827149,487952.1644480762,1899.5553109845446,2088.730802055467,0.15613128,0.03880329268095024,0.0015056955228834861,0.023681640625,0.040955907149280574,2.5892975,6.704462,0.13249639,83.65883,6998.8,4.70371,18.847605153724132,355.23222003068844,14.571134145309266,21.626011220550254,56.411537,3182.2615,4.59973,5.705682,11.836570311443124,140.10439673773678,21.533203125,21.533203125,500.07478121204934,250074.78680427902,14061.181640625,13966.296123257644,0.0010981784,1.2059959e-06,1.0213693e-05,8.461828e-05,446.2814453023622,199167.1284211653,3217.966830857933,3222.7844799493128,0.3112995,0.09690738,0.56020504,0.5399411,0.065549195,0.004296697,0.17850624,0.18839519
Kedi-Part1,1770.9215692647763,3136163.204487218,3312.117884581776,3551.337682647767,0.034160446,0.07228048335167384,0.0052244682735515975,0.07373046875,0.08554055193345324,0.463822,0.21513087,0.044277724,277.35452,76925.54,30.655909,18.67330829404855,348.6924426445823,13.925285494485276,21.206014655681756,80.56685,6491.017,7.145181,-5.8527894,75.10256922303506,5640.395903900773,0.0,39.58081581609712,1188.6373089431315,1412858.6522115697,14405.712890625,14107.268891917716,0.00048048067,2.3086166e-07,0.00010122024,0.00026925633,829.6093037728358,688251.5969064493,3680.149149487992,3618.9741191725166,0.30840605,0.09511429,0.621601,0.582152,0.028715666,0.0008245895,0.028620165,0.038828142
Kedi-Part1,1283.4403985972388,1647219.2567514393,2851.7885156397565,3398.209726225177,0.12929726,0.06395131322379702,0.004089770463048195,0.074462890625,0.09681222098214286,3.3273542,11.071285,0.11688343,176.54169,31166.967,13.625908,21.31268443305438,454.2305177429584,15.386099880022218,24.332812075262524,69.27322,4798.7783,0.52378476,-7.5464497,107.63480993082824,11585.25230884552,21.533203125,85.8251953125,863.7590452015955,746079.688167572,12812.255859375,12891.62109375,0.005395054,2.9106604e-05,1.4337716e-05,0.000769332,365.96663161402574,133931.57545491602,3067.6134935178916,3082.380245384241,0.35622752,0.12689804,0.2497009,0.34874442,0.13741481,0.01888283,0.07643774,0.13812685
Kedi-Part1,884.8112400606614,782890.9305376853,3789.6291995854017,3807.624714387935,0.019208008,0.029646656444698945,0.0008789242383500095,0.109130859375,0.10834312438964844,0.74654293,0.5573263,0.113123454,443.4351,196634.67,76.79982,20.849000334119747,434.6808149321253,12.742663926638237,21.023081744714222,72.39311,5240.7627,2.2215533,-7.961238,71.14360283887316,5061.412224895321,64.599609375,79.06723022460938,1073.7129578727443,1152859.5159038375,14190.380859375,14012.900161743164,0.00068811217,4.7349837e-07,0.00022799641,0.00033319273,500.99432586460017,250995.31454852517,3287.7608297673632,3264.784472521767,0.29191557,0.085214704,0.56589603,0.5451346,0.023311103,0.0005434075,0.0300978,0.039225683
Kedi-Part1,790.9664714928114,625627.9590257884,3818.051339841534,3883.5445018196747,0.017611673,0.029005854806130802,0.0008413396130343413,0.1103515625,0.11280691964285715,0.7298492,0.53267986,0.11721557,476.6257,227172.06,89.62605,21.13978957910219,446.8907034487175,12.31345111671785,19.82709686902664,64.5752,4169.9565,1.0329223,-7.928413,67.41613900725122,4544.9357986450195,64.599609375,84.697265625,647.5011763690882,419257.773399353,14362.646484375,14352.392578125,0.0005116979,2.6183474e-07,0.00028094405,0.00040251765,424.55953575766597,180250.79940276485,3318.2670582362257,3411.5370085224095,0.22403476,0.05019157,0.61471015,0.6251678,0.021871971,0.0004783831,0.034084186,0.038379375
