species,spectral_c_std,spectral_c_var,spectral_c_median,spectral_c_mean,hnr_std,zcr_std,zcr_var,zcr_median,zcr_mean,pitch_mag_std,pitch_mag_var,pitch_mag_mean,pitch_freq_std,pitch_freq_var,pitch_freq_mean,contrast_s_std,contrast_s_var,contrast_s_median,contrast_s_mean,mel_s_std,mel_s_var,mel_s_median,mel_s_mean,rolloff_min_s_std,rolloff_min_s_var,rolloff_min_s_median,rolloff_min_s_mean,rolloff_max_s_std,rolloff_max_s_var,rolloff_max_s_median,rolloff_max_s_mean,flatness_s_std,flatness_s_var,flatness_s_median,flatness_s_mean,bandwidth_s_std,bandwidth_s_var,bandwidth_s_median,bandwidth_s_mean,chroma_stft_s_std,chroma_stft_s_var,chroma_stft_s_median,chroma_stft_s_mean,rms_s_std,rms_s_var,rms_s_median,rms_s_mean
0,0.8219102704146789,0.5667494699315434,0.5294394721991702,0.5208714592404258,0.5042455818558579,0.6170881052150108,0.4053125100659199,0.1804733727810651,0.20278963155064655,0.7825550305019865,0.5149890225156438,0.8180265469966145,0.0,0.0,0.08163122013671548,0.6339158251802772,0.5504449437717782,0.06891503710375169,0.4471084685587843,0.16980490177959462,0.14428439073537536,0.30838983073638315,0.8826711302398496,0.15279467942742767,0.023346214061330393,0.1839080459770115,0.16109185212628013,0.04004936595581926,0.020405966706452214,0.08561020036429878,0.06418371641355858,0.0019401530809810298,0.37961773401209,1.1431634652463213e-05,0.0005583656990328519,0.22867922804774976,0.04691775193962722,0.15776237913168112,0.1342247875935788,0.12922669285099175,0.12100422535006627,0.9857204698868799,0.9607401287068178,0.4692257736734633,0.25054813288778577,0.8965004823478677,0.8663000416538056
0,0.8342906248831795,0.5801558219512036,0.26247074276047644,0.26034097836977027,0.13629290810257383,0.6569413996745932,0.4402124923965097,0.1767751479289941,0.18822745182134532,0.2364627136304753,0.04905239687018504,0.40963609326314615,0.0,0.0,0.08163122013671548,0.6339158251802772,0.5504449437717782,0.19255389671861112,0.4471084685587843,0.08282109656454417,0.08218082517155256,0.4653905517024567,0.9112226292287544,0.06529799331865414,0.004263827931443003,0.04597701149425287,0.04904011969973625,0.7897067269338096,0.46930883025480824,0.08561020036429878,0.06418371641355858,0.3490002872884368,0.0429977633230916,0.3230471422384925,0.47703798202619613,0.22867922804774976,0.9195640322066299,0.15776237913168112,0.1342247875935788,0.12922669285099175,0.12100422535006627,0.9393660383650572,0.9607401287068178,0.06884944824663602,0.05194730592946487,0.11180804061037967,0.10600851421373764
0,0.3185711362708348,0.15178736475520205,0.0032426039898689196,0.03264342074413007,0.15449403537196527,0.2918761472842413,0.17372425444252296,0.014792899408284016,0.014835489288993572,0.3110563598230181,0.08366610224654364,0.3500470663733867,0.0,0.0,0.07028148291551412,0.6375558552249894,0.5548185324570831,0.29318169050218135,0.5931335737533474,0.5131611116313879,0.4404625347550575,0.531038439566319,0.6972951392232265,0.0027518424500158315,7.5726368697091325e-06,0.0,0.0001177433846332203,0.22434554477202492,0.0765224760853023,0.030965391621129323,0.023004526765311395,3.907724794896547e-05,1.8005075283836589e-09,1.0796220009799656e-05,1.1953857248125335e-05,0.005658026176713515,0.06250685345009242,0.0425852620636189,0.01964126664173005,0.48839408302018583,0.47013521701415373,0.9782863246251013,0.9607401287068178,0.23185461611093428,0.11510852918184179,0.06838125955515399,0.16585099280901833
0,0.8860090400643156,0.6378216657834561,0.17515763948781457,0.14791574962819842,0.4992210949068645,0.19846351081803054,0.9304625760785125,0.143491124260355,0.1711277316510204,0.6382586546619402,0.3440159466523187,0.8358789882489766,0.6152322614162877,0.5325839590234875,0.7008413790857921,0.8188627841649136,0.7841216610647201,0.08740352748245472,0.4429400815073654,0.10667491005889995,0.09869160054404919,0.03606386983610954,0.4844794557266252,0.04525554164327228,0.002048064049425951,0.1264367816091954,0.11242811184120634,0.06901605162001453,0.026883738754860238,0.16211293260473592,0.15018202471192665,0.0022616174527326284,1.8781875755741412e-06,2.116744248191787e-05,0.0003913168460906263,0.3959304212701015,0.2688487188302712,0.46912255211202336,0.425934871625525,0.12922669285099175,0.12100422535006627,0.9393660383650572,0.9607401287068178,0.6036201133364407,0.35008035029908013,0.5869092923846113,0.5998959714025338
0,0.30230117519964494,0.14261086721241795,0.026280079030281317,0.03264342074413007,0.14767298334154083,0.19846351081803054,0.12472776012590843,0.014792899408284016,0.014835489288993572,0.16055790008225262,0.023259622792298425,0.12432590587259766,0.0,0.0,0.08163122013671548,0.606698090442072,0.5180291371901677,0.48447187008445436,0.8295629893486622,0.16980490177959462,0.14428439073537536,0.41071747724868185,0.587997290310909,0.0,0.0,0.0,0.0,0.4091860148336601,0.16832510928860953,0.025500910746812377,0.0,0.00022923241412446698,2.594585388568506e-08,6.350439983563617e-06,3.0105264036160924e-05,0.0038283524388580403,0.06185658744036704,0.15776237913168112,0.1342247875935788,0.12922669285099175,0.12100422535006627,0.9393660383650572,0.9607401287068178,0.37643814749816884,0.014038569687147623,0.09672266314945598,0.07263549507861206
0,0.3627503968034387,0.17804349893218113,0.029624395265447273,0.00930273251212349,0.49909385104397286,0.2386243032463094,0.14483438312326583,0.014792899408284016,0.014835489288993572,0.5513067611479715,0.25758626657897943,0.5839225249534945,0.0,0.0,0.07014332315814542,0.6942973120626315,0.624165576685709,0.5087590448524639,0.8365784748085479,0.27852361508109813,0.2292544925140107,0.35539496583627256,0.7989633473485694,0.0,0.0,0.0,0.0,0.39908294376434383,0.1623882942601359,0.08561020036429878,0.06418371641355858,0.000309176135546488,4.3717451399141124e-08,8.210085466779092e-06,3.4353770341935316e-05,0.22867922804774976,0.1639337689293993,0.1523711948149422,0.09425579116323946,0.12922669285099175,0.12100422535006627,0.5006647299721533,0.5692114289549612,0.3668753021952197,0.1858288941879102,0.5453380137300958,0.47701382780161355
0,0.23344566301785075,0.10671278358118755,0.027326139594007787,0.040089934126110005,0.764232128023624,0.12574588409323473,0.09199981866567454,0.055473372781065095,0.07887465505703985,0.5513067611479715,0.8594986989417509,0.8180265469966145,0.7274604241648479,0.6582398826944842,0.8706886788456272,0.6887146717225294,0.6172451137624879,0.07739578300358008,0.2875456043155604,0.09988031058582503,0.09394857304762977,0.03606386983610954,0.9600742516291406,0.04457726891457921,0.00198713290388271,0.08045977011494253,0.06570080862533692,0.4568301072862132,0.1977542566833679,0.07012750455373407,0.05674811987030859,0.002286670970819055,1.91921199019852e-06,8.76044506805442e-06,0.0009027794908490512,0.31848133512373555,0.21719149584183736,0.11909304919089547,0.09623544646042381,0.12922669285099175,0.12100422535006627,0.940715203422202,0.9940966302004939,0.37643814749816884,0.9891823396219036,0.7291683718488804,0.930487321738191
0,0.41508086869940464,0.21167499619918914,0.026280079030281317,0.03264342074413007,0.2936302513814861,0.39330300275561964,0.23578025799021532,0.014792899408284016,0.014835489288993572,0.3818486712389558,0.1250113722001189,0.3600518158471689,0.0,0.0,0.08163122013671548,0.6372382529945357,0.5544365647238754,0.5046535301450648,0.8862779009810886,0.42878513006962393,0.36013295309863014,0.28957782164866436,0.6648273865956049,0.0,0.0,0.0,0.0,0.40320010162597464,0.16479480844289673,0.0564663023679417,0.05479894549462705,0.00022266847250191246,2.4687081328319798e-08,8.488019348012954e-06,2.7143667371414104e-05,0.1764704085810912,0.1362481366103956,0.06972472403459307,0.05564205935737998,0.7888828541271744,0.7767124800392895,0.6689189187193048,0.69930673432905,0.3010061291609091,0.14924523784646404,0.12449883441898323,0.24919681408405664
0,0.0069138438561262006,0.022144042538801322,0.026280079030281317,0.03264342074413007,0.3508357841318565,0.0028676563209007466,0.04746670842321286,0.014792899408284016,0.014835489288993572,0.3382822490230305,0.09858793324953147,0.2773969497074414,0.0,0.0,0.08163122013671548,0.5607978747987648,0.46450966932873783,0.5364364494670124,0.8475261379698185,0.38907496376250084,0.3240290076037452,0.03606386983610954,0.6704653659441564,0.0,0.0,0.0,0.0,0.40109965717979246,0.1635648753929946,0.08561020036429878,0.06418371641355858,0.00032494796805435333,4.775632342934472e-08,7.507654048094519e-06,3.259556872186098e-05,0.22867922804774976,0.047186673687098335,0.15776237913168112,0.1342247875935788,0.49339706398437766,0.4751316062868791,0.708649300780172,0.6777346277935123,0.12639964142143012,0.0714713785490302,0.19942851529167954,0.21285360093813654
0,0.3042627490458961,0.143703157888529,0.13578482586898669,0.13473654548857145,0.4588334688647826,0.362416148084781,0.21590638429185077,0.15828402366863906,0.18116756230803727,0.7288576694268312,0.4473487420909423,0.8180265469966145,0.0,0.0,0.08163122013671548,0.7955206820680627,0.7533403966948882,0.1335885002607189,0.4471084685587843,0.17021084464658798,0.14458647578262102,0.03606386983610954,0.8147288290483174,0.09442207775292874,0.00891552876718012,0.034482758620689655,0.03907215128086149,0.10362299271815781,0.035768169945967626,0.1202185792349727,0.11293389666943399,0.007509619179886774,2.0145339312508552e-05,2.8356765911931457e-05,0.0015412142263149255,0.1151470285174443,0.10680651777925917,0.21739403848573058,0.18923484551643932,0.0542731686913589,0.05052221142152202,0.9393660383650572,0.9463802820096046,0.972616343944931,0.70830588516252,0.35095052655817777,0.5445071950702594
