species,spectral_c_std,spectral_c_var,spectral_c_median,spectral_c_mean,hnr_std,zcr_std,zcr_var,zcr_median,zcr_mean,pitch_mag_std,pitch_mag_var,pitch_mag_mean,pitch_freq_std,pitch_freq_var,pitch_freq_mean,contrast_s_std,contrast_s_var,contrast_s_median,contrast_s_mean,mel_s_std,mel_s_var,mel_s_median,mel_s_mean,rolloff_min_s_std,rolloff_min_s_var,rolloff_min_s_median,rolloff_min_s_mean,rolloff_max_s_std,rolloff_max_s_var,rolloff_max_s_median,rolloff_max_s_mean,flatness_s_std,flatness_s_var,flatness_s_median,flatness_s_mean,bandwidth_s_std,bandwidth_s_var,bandwidth_s_median,bandwidth_s_mean,chroma_stft_s_std,chroma_stft_s_var,chroma_stft_s_median,chroma_stft_s_mean,rms_s_std,rms_s_var,rms_s_median,rms_s_mean
Aslan,483.068487819336,233355.16392406003,1769.6442521227357,6046.532867053985,0.044828553,0.0219428012166127,0.0037170979469022,0.13037109375,0.1321695458074534,1.3193231,1.7406132,0.12402432,263.22748,69288.71,33.98849,17.47193101120213,305.2683732602067,14.162275633355875,21.52154140373051,64.982475,2935.1646,-6.2123394,-20.348501,42.25292073006096,1785.3093102208154,258.3984375,246.62873641304347,917.4767004409044,54958.74113757128,9065.478515625,8875.95732717803,0.052993666,0.0028083285,3.8321315e-07,2.1952981e-05,308.6959139092536,95293.1672642693,1921.39316720898,1944.4838618890285,0.28569722,0.0816229,0.42053676,0.45813936,0.033339918,0.0011115501,0.06694928,0.0661999
Aslan,625.9181188470733,391773.4915010589,1703.3443278690472,1882.9262485534305,0.122594856,0.0219428012166127,0.0001720450862834,0.0419921875,0.0413608743686868,3.9375238,15.504093,0.26765954,169.31337,28667.018,16.341633,17.47193101120213,305.2683732602067,15.52917957224196,21.52154140373051,60.622566,3675.0957,-6.2123394,-9.408961,54.590683511024096,2980.1427262007983,0.0,28.58718345905172,917.4767004409044,841763.4958519292,14868.6767578125,15208.752862338362,0.0015956358,2.5460536e-06,0.00062306476,0.0012777246,315.84634249891144,99758.91206993967,2735.361525187763,2893.41549845351,0.29026332,0.084252805,0.3918485,0.45503935,0.11279832,0.01272346,0.1395179,0.1670971
Aslan,627.1921728129868,393370.0216378754,1769.6442521227357,1882.9262485534305,0.01814866,0.0248620487209678,0.0006181214666037,0.0419921875,0.0413608743686868,0.8625439,0.74398196,0.055226915,169.31337,28667.018,16.341633,17.75650181624204,315.2933567502069,15.989241856863163,22.73566217193913,93.311424,8707.022,-0.098678716,-13.303395,0.0,0.0,0.0,0.0,1096.0812019408734,1201394.0012481494,8053.41796875,8875.95732717803,1.5625556e-05,2.44158e-10,2.762576e-07,1.5093202e-06,302.59151818076214,91561.6268749385,1921.39316720898,1944.4838618890285,0.3055009,0.09333079,0.4017774,0.45813936,0.02926449,0.00085641036,0.033733796,0.047071062
Aslan,587.0236183043178,344596.7284470934,3478.17464324172,3580.7425292710664,0.16637206,0.0219428012166127,0.0001191422563685,0.046142578125,0.0469735952524038,4.234538,17.931313,0.26765954,169.31337,28667.018,17.332005,17.47193101120213,305.2683732602067,14.641823232638558,21.52154140373051,64.982475,4222.7217,-5.9433775,-10.328567,30.56496078904544,934.216828035885,107.666015625,104.35321514423076,349.65588766910525,122259.23978166997,9065.478515625,8875.95732717803,0.0062259445,3.8762388e-05,0.010678003,0.0118140215,497.53555115153625,247541.6246596629,1921.39316720898,1944.4838618890285,0.29026332,0.084252805,0.40257233,0.45813936,0.10182714,0.010368766,0.16839331,0.1944937
Aslan,420.9594312912168,177206.84279302473,2271.231252968516,2227.025081359476,0.08334833,0.0190614758006756,0.0003633398596997,0.07177734375,0.0679041353383458,2.4744506,6.1229053,0.27714512,317.85025,101028.78,46.12299,17.47193101120213,305.2683732602067,15.390096959004538,21.52154140373051,59.71786,3566.223,-6.2123394,-9.298064,60.43154937981505,3651.972160445025,172.265625,167.8942228618421,917.4767004409044,4233328.486756936,15137.841796875,15199.203330592103,0.0022316454,4.9802416e-06,0.0010039418,0.0015266672,485.26756729129227,235484.6118648089,2448.220634803986,2569.5016414635206,0.29026332,0.084252805,0.34215736,0.41853315,0.06310413,0.003982131,0.10444444,0.114908665
Aslan,329.2172487755841,108383.99689136483,2107.281406547551,2129.7301668672826,0.0630553,0.0160216529481104,0.0002566933631896,0.070556640625,0.0699055989583333,2.925569,8.558954,0.28073394,330.85724,109466.51,16.341633,17.47193101120213,305.2683732602067,15.144562072850714,20.96074728664488,69.91028,4887.447,-6.2123394,-13.9612665,62.70243875758731,3931.595826148987,172.265625,177.7685546875,866.9101322923622,751533.1774711609,8774.7802734375,8628.59375,0.00010545642,1.1121056e-08,9.96047e-07,1.4578313e-05,315.84634249891144,37334.449616125305,1818.4562814333872,1834.0475804454773,0.29026332,0.084252805,0.4219073,0.45813936,0.11648208,0.013568075,0.038437106,0.10126458
Aslan,300.07075247585647,90042.45649142671,2469.087927058644,2495.870378378304,0.09519657,0.0214083111957913,0.0004583157882558,0.077392578125,0.0761287913602941,3.9077632,15.270614,0.26765954,255.51936,65290.145,30.920506,19.4193907930466,377.112738773063,14.781726932222824,21.066100704936503,64.02484,4099.18,-4.7000213,-6.466873,81.20706880803849,6594.588024393496,21.533203125,69.03291590073529,458.2002180644623,209947.43983432083,9840.673828125,9644.97501148897,0.00016736708,2.8011737e-08,1.881291e-06,4.4293916e-05,401.7534352581911,161405.82274175753,2447.967144535388,2391.252020338624,0.29026332,0.084252805,0.40732664,0.46217975,0.06351958,0.004034737,0.085749954,0.15591224
Aslan,356.2687207197076,126927.40136325698,1769.6442521227357,1882.9262485534305,0.07470708,0.0179359933840606,0.000321699858673,0.0419921875,0.0413608743686868,1.8552068,3.4417922,0.09539666,169.31337,28667.018,16.341633,15.655927707811635,245.10807239222416,18.808094018715067,24.43749011532931,84.627,7161.7295,-5.699362,-14.3651495,0.0,0.0,0.0,0.0,1045.2765245010053,1092603.0126729007,9065.478515625,8875.95732717803,3.3796205e-06,1.1421835e-11,1.6282162e-07,3.6839697e-07,216.36526590431,46813.92828984276,1921.39316720898,1944.4838618890285,0.29026332,0.084252805,0.36030972,0.43016446,0.057310138,0.0032844518,0.04565946,0.077629946
Aslan,625.9181188470733,391773.4915010589,1703.3443278690472,1882.9262485534305,0.122594856,0.0219428012166127,0.0001720450862834,0.0419921875,0.0413608743686868,3.9375238,15.504093,0.26765954,169.31337,28667.018,16.341633,17.47193101120213,305.2683732602067,15.52917957224196,21.52154140373051,60.622566,3675.0957,-6.2123394,-9.408961,54.590683511024096,2980.1427262007983,0.0,28.58718345905172,917.4767004409044,841763.4958519292,14868.6767578125,15208.752862338362,0.0015956358,2.5460536e-06,0.00062306476,0.0012777246,315.84634249891144,99758.91206993967,2735.361525187763,2893.41549845351,0.29026332,0.084252805,0.3918485,0.45503935,0.11279832,0.01272346,0.1395179,0.1670971
Inek,345.40253096236273,119302.90839520594,3308.0607898075173,3352.435178966713,0.18096553,0.022135568122811,0.0004899833761196,0.1083984375,0.1099223042582417,4.5737133,20.918854,0.32687804,289.90228,84043.336,33.85361,20.070282550094568,402.81624164063055,19.579683085678145,24.947428706497323,54.901085,3014.1292,-4.211546,-10.636805,69.0022971799126,4761.317016104975,258.3984375,232.60591947115384,718.9822245722619,516935.4392508784,9948.33984375,9947.86658653846,0.0013881436,1.9269428e-06,1.7740172e-07,0.00017938286,385.9755313986969,148977.11083850646,2170.578892871406,2366.7194811798136,0.2963347,0.087814264,0.23265693,0.33073738,0.12448135,0.015495607,0.2001383,0.20230673
