species,contrast_s_std,contrast_s_var,contrast_s_median,contrast_s_mean,mel_s_std,mel_s_var,mel_s_median,mel_s_mean,rolloff_min_s_std,rolloff_min_s_var,rolloff_min_s_median,rolloff_min_s_mean,rolloff_max_s_std,rolloff_max_s_var,rolloff_max_s_median,rolloff_max_s_mean,flatness_s_std,flatness_s_var,flatness_s_median,flatness_s_mean,bandwidth_s_std,bandwidth_s_var,bandwidth_s_median,bandwidth_s_mean,chroma_stft_s_std,chroma_stft_s_var,chroma_stft_s_median,chroma_stft_s_mean,rms_s_std,rms_s_var,rms_s_median,rms_s_mean
Esek,18.35198094143459,336.7952044747784,18.179488123044816,24.61939755420644,62.903847,3956.8938,-4.678438,-6.471293,53.56836655030068,2869.569894867373,43.06640625,60.90518727022059,339.48202549035875,115248.0456310366,4511.2060546875,4521.86710133272,0.0009694946,9.399197e-07,1.849209e-07,0.00012528196,297.1147696903265,88277.18636813578,853.0613621924972,1030.382702437596,0.3147432,0.099063285,0.18157488,0.31022713,0.11239029,0.012632339,0.2331549,0.19718945
Esek,18.88696932575966,356.7176103121864,18.230436478515085,24.581521784556422,59.19551,3504.1084,-4.336876,-7.72518,87.01148672121616,7570.998821436377,139.9658203125,147.3962918133803,420.2034554735975,15570.171613396224,4877.2705078125,4890.008458956866,0.00010264326,1.0535639e-08,2.9400135e-07,1.7614295e-05,117.91816128205848,13904.692760141555,1235.5975628353342,1219.355006742342,0.31538174,0.09946563,0.12004176,0.275688,0.11151778,0.012436216,0.21121804500000002,0.19825916
Esek,10.557895211401876,343.7453670918601,19.59768083834537,22.74923060785105,62.774166,3940.5957,-6.096977,-9.302984,38.527082828805085,1484.3361112976074,129.19921875,129.8021484375,709.4719676684505,503350.4729073429,4495.05615234375,4545.722512637868,0.024315499,0.0005912435,0.0047157253,0.015237466,208.28166571977437,143097.00399358798,1823.226456981508,1895.919919136987,0.3069194,0.09419952,0.18588933,0.30522287,0.05276266,0.0027838983,0.101332024,0.101134814
Esek,18.646247981292177,347.6825637798426,17.736402096361914,24.5436460149064,61.627117,3797.9016,-4.336876,-8.455732,48.87619646201505,2388.882580593493,107.666015625,101.96063701923076,328.60010320483804,107978.0278262302,4801.904296875,4799.143629807692,0.00055341236,3.0626524e-07,5.945607e-07,8.0144484e-05,255.40069939911697,65229.51725355812,1077.7450857497297,1152.4871251189606,0.30959678,0.09585016,0.1840772,0.3077478,0.108820364,0.011841871,0.10693079,0.1541208
Esek,18.267292407851546,333.6939719139506,17.632117937350444,24.086132808745045,62.774166,3940.5957,-4.6182556,-6.068437,56.257602192781455,3164.917804481249,37.68310546875,60.0607479319853,626.3860122056348,392359.43628687767,4478.90625,4545.722512637868,0.001145565,1.3123191e-06,1.344599e-07,0.00015146831,323.5479683624592,104683.28783147488,839.5597811952719,1017.066194286073,0.31485397,0.099133015,0.1675339,0.29877177,0.11239029,0.012632339,0.2111242,0.19825916
Esek,18.73158658590407,350.8723360252212,19.87829516903331,26.019843825463656,65.67336,4312.9907,-3.625414,-7.2971597,62.107670327359855,3857.362713492016,91.51611328125,89.28854054418103,501.78338723623926,251786.56770627364,4495.05615234375,4545.722512637868,0.0005356064,2.8687424e-07,1.2053664e-08,8.361285e-05,110.87795380748548,12293.920640534883,863.0736823209681,867.6707466900252,0.30848518,0.09516311,0.150677,0.27503577,0.114651814,0.013145039,0.21121804500000002,0.19825916
Esek,18.88696932575966,356.7176103121864,18.230436478515085,24.581521784556422,59.19551,3504.1084,-4.336876,-7.72518,87.01148672121616,7570.998821436377,139.9658203125,147.3962918133803,420.2034554735975,15570.171613396224,4877.2705078125,4890.008458956866,0.00010264326,1.0535639e-08,2.9400135e-07,1.7614295e-05,117.91816128205848,13904.692760141555,1235.5975628353342,1219.355006742342,0.31538174,0.09946563,0.12004176,0.275688,0.11151778,0.012436216,0.21121804500000002,0.19825916
Esek,19.44406704500312,343.7453670918601,18.519267685378427,25.490081549725545,59.836,3580.3467,0.94087327,-6.9552688499999995,18.66298347878962,348.3069523295743,10.7666015625,20.12886379076087,382.5544676251712,146347.92069997816,4618.8720703125,4655.150836447011,0.0006053188,3.6641083e-07,2.9758104e-07,8.392292e-05,100.79153350476204,10158.933226241566,1023.119779003679,1047.05066079849,0.31472167,0.099049725,0.22098634,0.3353506,0.08599739,0.007395551,0.21121804500000002,0.19825916
Esek,18.851455315922408,355.3773675282192,18.137315980318157,24.251423206859133,66.86227,4470.563,-4.893424,-6.3588777,55.66187229866965,3098.2440277934074,43.06640625,59.754638671875,673.6249782112668,453770.6112701297,4495.05615234375,4545.722512637868,0.0010060648,1.0121663e-06,1.1364427e-08,0.00012672103,268.9554133732972,72337.01438280116,886.2677026947947,867.4147776263028,0.30763066,0.09463663,0.1732434,0.29687795,0.11239029,0.012632339,0.22059757,0.20128311
Esek,18.433886470407632,339.8081704038776,19.992494938469108,26.567763185074725,65.75138,4323.2437,-3.3343406,-6.915535,50.872394744313326,2588.0005470212377,37.68310546875,52.34795932112069,527.7719600561608,278543.2418215218,4495.05615234375,4545.722512637868,0.0005260692,2.767488e-07,1.2014209e-08,7.864044e-05,113.434192392548,12867.316003749593,863.45447951603,869.3755108948461,0.3086066,0.09523804,0.15005505,0.27504086,0.1146353,0.013141252,0.21121804500000002,0.19825916
Esek,18.540067225849903,343.7453670918601,17.506727028316973,24.81275888074372,63.011227,3970.4148,0.8697776,-6.9552688499999995,18.945573407944117,358.93475175579914,32.2998046875,28.55489979619565,147.14247913205824,21650.9091651282,4705.0048828125,4727.474312160326,9.425576e-06,8.884148e-11,5.694527e-07,2.314084e-06,100.67311160100569,10135.075399428546,1056.5725212512284,1086.2717691390692,0.31265903,0.09775567,0.2242675,0.33786976,0.056434613,0.0031848655,0.16474518,0.16077936
Esek,17.64019364389554,311.1764317941325,19.948618749286965,25.710869608872983,67.89077,4609.1562,-2.9807708,-12.346002,138.6542523322538,19225.00168981631,247.6318359375,291.02450284090907,234.2024325812705,54850.77942698456,4403.5400390625,4358.516068892045,6.898338e-05,4.7587077e-09,2.3907262e-07,1.5665908e-05,118.53681324377146,14050.976093988756,797.4258289316372,824.3874793068327,0.30598715,0.09362813,0.13647324,0.2757463,0.095479615,0.009116356,0.14428274,0.17432198
Esek,18.055199702608085,325.99023630105904,18.20517711899047,24.33699127229613,68.560745,4700.5757,-4.256942,-6.071776,50.04026768227519,2504.028389713755,10.7666015625,41.694192325367645,973.665700607776,948024.8965400317,4495.05615234375,4545.722512637868,0.005670831,3.2158325e-05,1.0621262e-08,0.0006508662,270.65031919442504,73251.59528004416,886.2677026947947,1023.7244483618344,0.3079546,0.09483604,0.18748166,0.30467284,0.11239029,0.012632339,0.21131189,0.19669424
Esek,18.540067225849903,343.7453670918601,18.2556958380397,24.581521784556422,62.774166,3940.5957,-4.336876,-10.910461,67.40780990269201,4543.812835877463,236.865234375,234.3104475635593,414.986100467491,172213.4635812145,4495.05615234375,4545.722512637868,0.00055341236,0.0020447685,2.1199676e-07,8.3767885e-05,208.28166571977437,45601.45560987887,886.2677026947947,1023.7244483618344,0.30095446,0.09057359,0.18053943,0.2989865,0.10193868,0.010391494,0.15363885,0.15881237
Esek,18.88696932575966,356.7176103121864,18.230436478515085,24.581521784556422,59.19551,3504.1084,-4.336876,-7.72518,87.01148672121616,7570.998821436377,139.9658203125,147.3962918133803,420.2034554735975,15570.171613396224,4877.2705078125,4890.008458956866,0.00010264326,1.0535639e-08,2.9400135e-07,1.7614295e-05,117.91816128205848,13904.692760141555,1235.5975628353342,1219.355006742342,0.31538174,0.09946563,0.12004176,0.275688,0.11151778,0.012436216,0.21121804500000002,0.19825916
Esek,18.267292407851546,333.6939719139506,17.632117937350444,24.086132808745045,62.774166,3940.5957,-4.6182556,-6.068437,56.257602192781455,3164.917804481249,37.68310546875,60.0607479319853,626.3860122056348,392359.43628687767,4478.90625,4545.722512637868,0.001145565,1.3123191e-06,1.344599e-07,0.00015146831,323.5479683624592,104683.28783147488,839.5597811952719,1017.066194286073,0.31485397,0.099133015,0.1675339,0.29877177,0.11239029,0.012632339,0.2111242,0.19825916
Esek,18.267292407851546,333.6939719139506,17.632117937350444,24.086132808745045,62.774166,3940.5957,-4.6182556,-6.068437,56.257602192781455,3164.917804481249,37.68310546875,60.0607479319853,626.3860122056348,392359.43628687767,4478.90625,4545.722512637868,0.001145565,1.3123191e-06,1.344599e-07,0.00015146831,323.5479683624592,104683.28783147488,839.5597811952719,1017.066194286073,0.31485397,0.099133015,0.1675339,0.29877177,0.11239029,0.012632339,0.2111242,0.19825916
Esek,18.540067225849903,343.7453670918601,17.289160931607142,24.38038424208405,67.402214,4543.0586,-3.4036987,-5.8788304,44.32731242035138,1964.910626411438,10.7666015625,37.0849609375,425.420810479704,180982.86598920825,4495.05615234375,4545.722512637868,0.00041216926,1.698835e-07,3.0679104e-08,4.8008103e-05,161.1626320404318,25973.39396619961,886.787790804741,958.9338336673668,0.30930477,0.09566945,0.21734327,0.3282563,0.11239029,0.012632339,0.17110707,0.18428676
Esek,18.426364446080434,339.53090669977706,19.34391801335208,25.63375630708708,61.428223,3773.4268,-3.9623778,-6.9950027,61.0283112255348,3724.454771040737,86.1328125,88.36038523706897,485.3799337869049,235593.6801229802,4495.05615234375,4545.722512637868,0.00041531984,1.7249056e-07,1.1449632e-07,8.472429e-05,124.64866672723248,15537.290116876671,885.7476145848484,908.739945414748,0.30894792,0.095448814,0.14722933,0.27511233,0.1132628,0.012828462,0.21121804500000002,0.19825916
Esek,18.646247981292177,347.6825637798426,17.736402096361914,24.5436460149064,61.627117,3797.9016,-4.336876,-8.455732,48.87619646201505,2388.882580593493,107.666015625,101.96063701923076,328.60010320483804,107978.0278262302,4801.904296875,4799.143629807692,0.00055341236,3.0626524e-07,5.945607e-07,8.0144484e-05,255.40069939911697,65229.51725355812,1077.7450857497297,1152.4871251189606,0.30959678,0.09585016,0.1840772,0.3077478,0.108820364,0.011841871,0.10693079,0.1541208
Inek,18.52474330474924,343.1661145068516,18.86173729134982,25.73492177335552,59.27142,3513.101,-1.1558263,-9.9074765,12.613354018045191,159.09669958453682,21.533203125,19.86252357219828,546.2379384886708,298784.7349820039,5028.0029296875,4942.372186690414,0.015795788,0.00024950693,9.101647e-09,0.0025859843,261.14137462302614,68194.81754000369,909.6073897101362,956.549170716214,0.31828502,0.10130536,0.11946863,0.26165456,0.08992738,0.00809105035,0.13182326,0.15016489
Inek,16.437724477392056,270.1987859946539,21.267471855019917,26.730701791860625,82.49566,6805.5337,-0.89123416,-9.986436,5.133577835166899,26.353621389716864,0.0,2.01873779296875,267.75140680309926,71690.81584503874,4947.25341796875,4982.917785644531,0.0004992229,2.492235e-07,8.5268846e-07,8.624116e-05,232.86726499104788,54227.16310441091,1010.2469006805472,1118.365126910184,0.2973863,0.0884386,0.20860276,0.32237256,0.02768877,0.000766668,0.061265007,0.05558846
Inek,17.735069800653463,314.53270083405044,19.298818944504365,25.60486976325914,64.43743,4152.182,-0.7833246,-2.7538722,0.0,0.0,0.0,0.0,643.4567564275931,414036.5973923189,4774.98779296875,4695.97993738511,0.00043764315,1.9153153e-07,5.683235e-07,6.8656846e-05,119.93931836859105,14385.440090722244,1115.5699142443618,1123.875010075906,0.30596323,0.09361352,0.24638423,0.34848613,0.064877816,0.004209131,0.0885988,0.11637246
Inek,17.110851791484812,292.781249030159,20.735127280094765,25.669895768307327,67.8537,4604.124,0.58803624,-4.878961,2.4662130817293137,6.082206964492798,0.0,0.59814453125,566.4579666204786,320874.6279478073,5167.96875,5242.138671875,0.0005289239,2.7976046e-07,7.6593346e-07,6.763888e-05,226.1810569808522,51157.87053697551,1354.831920265074,1476.6856036883812,0.3004748,0.0902851,0.29103014,0.3657413,0.084806144,0.007192082,0.15135232,0.14138207
Inek,17.87345890353195,319.4605331762455,20.07904559315199,26.285012005126223,65.8582,4337.43555,-2.0443792,-12.884683,0.0,0.0,0.0,0.0,837.7075805717758,701753.9905474182,5017.236328125,4904.88918138587,8.5802145e-05,7.3620083e-09,2.1509222e-06,1.2621401e-05,296.6467619121645,87999.30135297241,1211.8984133590666,1256.3330025830303,0.32091597,0.10298705,0.39731473,0.45002335,0.08992738,0.00034157358,0.037605233,0.15016489
Inek,16.55525006151964,274.09011686237056,18.97503501552722,19.93242242999484,65.8582,4337.43555,-3.7647943,-6.2971473,78.86482212549639,6219.660168886185,139.9658203125,141.35009765625,284.4035275162057,80885.3664636612,5028.0029296875,4942.372186690414,0.0007127379,0.002985209,0.0029314193,0.022198759,352.5179535566534,124268.90757977084,1237.0372533026857,1273.4564695215602,0.30830082,0.095049396,0.218164415,0.32718413,0.08992738,0.00809105035,0.13182326,0.15016489
Inek,10.942834370468187,274.09011686237056,20.03300599848535,23.71366744383733,65.49332,4289.3745,1.922601,-10.634322,0.0,0.0,0.0,0.0,526.0179103568629,276694.8420162006,5028.0029296875,4942.372186690414,0.001109424,1.2308218e-06,0.0015097213,0.0015155175,229.52416098595003,52692.516820693214,1237.0372533026857,1273.4564695215602,0.30596323,0.09361352,0.218164415,0.32718413,0.08992738,0.0003271177,0.06827613,0.07245261
Inek,18.593918520497297,345.73380594689246,20.172993848470604,25.669895768307327,66.22308,4385.4966,-2.8019630500000003,-9.54886,21.18559704311561,448.8295220732689,118.4326171875,117.463623046875,546.2379384886708,12532.8216483593,5028.0029296875,4942.372186690414,8.726067e-05,7.614424e-09,2.2417012e-08,7.689721e-06,99.83260768086323,9966.549556361157,929.9490532091858,916.8238471533508,0.303476,0.09209769,0.12516889,0.26642558,0.09195629,0.008455959,0.122555315,0.16432655
Inek,16.55525006151964,274.09011686237056,20.729332847027795,21.063992411551027,65.8582,4337.43555,-4.8209553,-10.429089,63.32429322592119,4009.966112562448,96.8994140625,118.8241299715909,546.2379384886708,6986.477680442747,5028.0029296875,4942.372186690414,0.011743495,0.00013790968,0.00791426,0.011657609,130.24032038837873,16962.54105486754,1237.0372533026857,1273.4564695215602,0.31582835,0.099747546,0.218164415,0.32718413,0.10572032,0.011176785,0.13346367,0.15109538
Inek,17.072755961153202,291.4789961090922,21.44867001908574,25.669895768307327,73.27353,5369.01,-2.8019630500000003,-13.322463,95.3925912124857,9099.746458232405,129.19921875,111.895751953125,640.4199133543324,410137.66542077065,5028.0029296875,4942.372186690414,0.00046874196,2.1971903e-07,1.657013e-08,6.895572e-05,138.4553264143388,19169.877412501104,873.1708333397727,898.8377358148772,0.31181845,0.09723075,0.218164415,0.32718413,0.10625835,0.011290837,0.13018285,0.1492344
Inek,17.744224966586064,314.8575196648161,20.740921713161736,25.669895768307327,76.86595,5908.374,-1.4317343,-11.200713,0.0,0.0,0.0,0.0,227.6810960769863,51838.68151081787,5038.76953125,4942.372186690414,4.0947685e-05,1.676713e-09,1.6043089e-06,5.7846814e-06,242.78753113053747,58945.7852724617,1262.1760932463046,1290.57993646009,0.30608314,0.09368689,0.2845372,0.38201362,0.038587447,0.0014889911,0.03502907,0.05606821
Inek,16.672775645647224,277.9814477300872,20.735127280094765,25.669895768307327,65.46386,4285.517,-6.633496,-11.675427,62.04181123298549,3849.186341069405,183.0322265625,154.22429265202703,478.100531892874,228580.11859624903,5028.0029296875,4942.372186690414,0.0007127379,5.4178283e-07,7.1661295e-09,0.0067600566,180.18646184229556,32467.16103124502,1237.0372533026857,1273.4564695215602,0.31408533,0.09864959,0.15565415,0.2969497,0.08992738,0.020044679,0.13182326,0.15016489
Inek,16.55525006151964,274.09011686237056,21.80945181898573,21.9676149384128,65.8582,4337.43555,-2.274023,-9.9074765,19.602678530443043,384.2650055678926,75.3662109375,63.324617084703945,546.2379384886708,758.0338186298051,5028.0029296875,4942.372186690414,0.0008965519,8.038052e-07,0.0009808014,0.0013302641,229.52416098595003,1333.3079947903343,1237.0372533026857,1273.4564695215602,0.30596323,0.09361352,0.29975778,0.38874963,0.065054,0.0042320224,0.13182326,0.21986309
Inek,16.14122254506533,260.5390652493253,20.735127280094765,25.669895768307327,76.0011,5776.1665,-2.8019630500000003,-14.758605,116.90267657522082,13666.235790450684,161.4990234375,137.9391659007353,626.0445966208497,391931.8369581624,5028.0029296875,4942.372186690414,0.00018093524,3.273756e-08,1.585148e-08,3.1233318e-05,129.68334510538094,16817.769997721327,834.4170222131919,841.1366473605902,0.31646755,0.10015172,0.218164415,0.32718413,0.107034534,0.011456391,0.12638798,0.14699315
Inek,16.55525006151964,274.09011686237056,20.58158571252779,20.861339238666503,65.8582,4337.43555,-2.8019630500000003,-9.9074765,16.63955625248203,276.8748322795138,43.06640625,39.8524953358209,546.2379384886708,298784.7349820039,8010.3515625,8361.953416511195,0.003899816,1.5208564e-05,0.005446983,0.00641871,348.65551369295906,121560.66722850114,1661.1964682581502,1722.7024232020349,0.3006583,0.0903954,0.3585739,0.42640233,0.08789847,0.0077261417,0.16304536,0.16035295
